,gg_Ex_DACH2_ZMAT4,gg_Ex_DACH2_ZMAT4,bf_Glut-DACH2-8,bf_Glut-DACH2-8,gg_Ex_SATB2_ZNF385B,gg_Ex_SATB2_ZNF385B,bf_Glut-SATB2-1,bf_Glut-SATB2-1,gg_Ex_DACH2_ADAMTS5,gg_Ex_DACH2_ADAMTS5,bf_Glut-DACH2-LMANsh,bf_Glut-DACH2-LMANsh,bf_Glut-CACNA1H-1,bf_Glut-CACNA1H-1,gg_Ex_CACNA1H_LHX9,gg_Ex_CACNA1H_LHX9,gg_Ex_TSHZ2_NR4A2,gg_Ex_TSHZ2_NR4A2,gg_Ex_DACH2_MGAT4C,gg_Ex_DACH2_MGAT4C,bf_Glut-DACH2-1,bf_Glut-DACH2-1,gg_Ex_DACH2_NR4A3,gg_Ex_DACH2_NR4A3,bf_Glut-CACNA1H-2,bf_Glut-CACNA1H-2,gg_Ex_CACNA1H_PROX1,gg_Ex_CACNA1H_PROX1,gg_Ex_CACNA1H_KIT,gg_Ex_CACNA1H_KIT,gg_Ex_KIAA1217,gg_Ex_KIAA1217,bf_Glut-CACNA1H-RA,bf_Glut-CACNA1H-RA,gg_Ex_DACH2_SLIT2,gg_Ex_DACH2_SLIT2,bf_Glut-DACH2-3,bf_Glut-DACH2-3,gg_Ex_SATB2_SOX6,gg_Ex_SATB2_SOX6,bf_Glut-DACH2-5,bf_Glut-DACH2-5,gg_Ex_SATB2_FOXP2,gg_Ex_SATB2_FOXP2,gg_Ex_DACH2_CEMIP,gg_Ex_DACH2_CEMIP,bf_Glut-DACH2-6,bf_Glut-DACH2-6,bf_Glut-DACH2-2,bf_Glut-DACH2-2,gg_Ex_DACH2_GRIK4,gg_Ex_DACH2_GRIK4,bf_Glut-CACNA1H-4,bf_Glut-CACNA1H-4,bf_Glut-DACH2-HVCra-Pre,bf_Glut-DACH2-HVCra-Pre,bf_Glut-DACH2-LMANco,bf_Glut-DACH2-LMANco,bf_Glut-DACH2-HVCra,bf_Glut-DACH2-HVCra,gg_Ex_DACH2_LUZP2,gg_Ex_DACH2_LUZP2,gg_Ex_DACH2_LHX2,gg_Ex_DACH2_LHX2,gg_Ex_DACH2_RORB,gg_Ex_DACH2_RORB,bf_Glut-CACNA1H-3,bf_Glut-CACNA1H-3,bf_Glut-DACH2-7,bf_Glut-DACH2-7,bf_Glut-DACH2-4,bf_Glut-DACH2-4,gg_Ex_DACH2_ITGA9,gg_Ex_DACH2_ITGA9,gg_Ex_DACH2_TAC1,gg_Ex_DACH2_TAC1,bf_Glut-DACH2-HVCx,bf_Glut-DACH2-HVCx,gg_Ex_CACNA1H_CPA6,gg_Ex_CACNA1H_CPA6,gg_Ex_CACNA1H_MCTP2,gg_Ex_CACNA1H_MCTP2,gg_Ex_KIAA1217_BCL6,gg_Ex_KIAA1217_BCL6,gg_Ex_SATB2_OVOA,gg_Ex_SATB2_OVOA,gg_Ex_BCL6,gg_Ex_BCL6,gg_Ex_Pre_SATB2,gg_Ex_Pre_SATB2
,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score
0,bf_Glut-DACH2-8,0.917707700211397,gg_Ex_DACH2_ZMAT4,0.917707700211397,bf_Glut-SATB2-1,0.7842057640629512,gg_Ex_SATB2_ZNF385B,0.7842057640629512,bf_Glut-DACH2-LMANsh,0.7645077687194053,gg_Ex_DACH2_ADAMTS5,0.7645077687194053,gg_Ex_CACNA1H_LHX9,0.7284842429886377,bf_Glut-CACNA1H-1,0.7284842429886377,bf_Glut-CACNA1H-1,0.7125242751140176,bf_Glut-DACH2-1,0.7124410236236456,gg_Ex_DACH2_MGAT4C,0.7124410236236456,bf_Glut-DACH2-1,0.6867279489781868,gg_Ex_CACNA1H_PROX1,0.6802029536302127,bf_Glut-CACNA1H-2,0.6802029536302127,bf_Glut-CACNA1H-2,0.6794036517129377,bf_Glut-CACNA1H-RA,0.6714960624748028,gg_Ex_KIAA1217,0.6714960624748028,bf_Glut-DACH2-3,0.6581418771824429,gg_Ex_DACH2_SLIT2,0.6581418771824429,bf_Glut-SATB2-1,0.6511856630430854,gg_Ex_DACH2_ADAMTS5,0.6412024755478264,bf_Glut-SATB2-1,0.6356717476070852,bf_Glut-DACH2-6,0.612226145505337,gg_Ex_DACH2_CEMIP,0.612226145505337,gg_Ex_DACH2_MGAT4C,0.6048078817290434,bf_Glut-DACH2-1,0.5949850650776922,gg_Ex_CACNA1H_LHX9,0.5699732429949809,gg_Ex_DACH2_MGAT4C,0.5644589251000453,gg_Ex_DACH2_ZMAT4,0.4674025426398701,gg_Ex_SATB2_SOX6,0.4641628298210666,bf_Glut-DACH2-1,0.45542215966098165,bf_Glut-DACH2-1,0.44655527062451383,bf_Glut-DACH2-LMANco,0.43420898387931706,gg_Ex_CACNA1H_LHX9,0.41619554148041893,gg_Ex_DACH2_MGAT4C,0.40468755771056875,gg_Ex_DACH2_ITGA9,0.392530932371007,bf_Glut-DACH2-4,0.392530932371007,bf_Glut-DACH2-8,0.3695526861975732,gg_Ex_SATB2_SOX6,0.34747213974828356,bf_Glut-CACNA1H-2,0.3042856575761511,bf_Glut-CACNA1H-2,0.2700528918075113,bf_Glut-CACNA1H-1,0.2512669497446098,bf_Glut-DACH2-1,0.20909506323982124,bf_Glut-CACNA1H-2,0.13573332604634103,bf_Glut-CACNA1H-2,0.06653938591971477
1,bf_Glut-DACH2-LMANco,0.4674025426398701,gg_Ex_DACH2_TAC1,0.3695526861975732,bf_Glut-DACH2-HVCra,0.23401799863699937,gg_Ex_SATB2_SOX6,0.6511856630430854,bf_Glut-DACH2-5,0.6412024755478264,gg_Ex_DACH2_NR4A3,0.039729648845819476,gg_Ex_TSHZ2_NR4A2,0.7125242751140176,bf_Glut-CACNA1H-4,0.5699732429949809,bf_Glut-CACNA1H-3,0.12475920782038415,bf_Glut-DACH2-2,0.6048078817290434,gg_Ex_DACH2_NR4A3,0.6867279489781868,bf_Glut-DACH2-5,0.05701503748269284,gg_Ex_CACNA1H_KIT,0.6794036517129377,bf_Glut-CACNA1H-1,0.015790171787182023,bf_Glut-CACNA1H-1,0.1188479605630099,bf_Glut-DACH2-HVCx,0.18772301575017977,gg_Ex_KIAA1217_BCL6,0.1183077778091955,bf_Glut-DACH2-1,0.09648711025019512,gg_Ex_DACH2_ZMAT4,0.3601006852770294,bf_Glut-DACH2-HVCra,0.4641628298210666,gg_Ex_DACH2_MGAT4C,0.21321566877142645,bf_Glut-DACH2-HVCx,0.08201251401645011,bf_Glut-DACH2-3,0.10473955522798577,gg_Ex_DACH2_ZMAT4,0.45707263293791967,gg_Ex_DACH2_ADAMTS5,0.24759463663538192,bf_Glut-DACH2-2,0.06382990772444887,gg_Ex_DACH2_LUZP2,0.10458263799449194,gg_Ex_SATB2_SOX6,0.05206854615269968,gg_Ex_DACH2_RORB,0.43420898387931706,gg_Ex_SATB2_ZNF385B,0.23401799863699937,bf_Glut-CACNA1H-4,0.10458263799449194,bf_Glut-DACH2-5,0.11483982779413267,bf_Glut-DACH2-3,0.04240373494508435,gg_Ex_TSHZ2_NR4A2,0.12475920782038415,gg_Ex_DACH2_ADAMTS5,0.28984484158536483,gg_Ex_DACH2_ZMAT4,0.1644352530539596,bf_Glut-DACH2-3,0.2063700162260392,bf_Glut-DACH2-3,0.12742755470626715,gg_Ex_KIAA1217,0.18772301575017977,bf_Glut-CACNA1H-1,0.1694243781207821,bf_Glut-DACH2-1,0.13187227318281283,bf_Glut-CACNA1H-RA,0.1183077778091955,bf_Glut-SATB2-1,0.10154457129285847,bf_Glut-DACH2-3,0.1284730884238831,bf_Glut-SATB2-1,0.05382054106459081
2,bf_Glut-DACH2-6,0.45707263293791967,gg_Ex_DACH2_ITGA9,0.1781526415298412,bf_Glut-DACH2-HVCra-Pre,0.002546476344955926,gg_Ex_SATB2_FOXP2,0.6356717476070852,bf_Glut-DACH2-7,0.28984484158536483,gg_Ex_SATB2_OVOA,0.03364733386563095,gg_Ex_KIAA1217_BCL6,0.2512669497446098,bf_Glut-CACNA1H-2,0.46525391786866477,bf_Glut-CACNA1H-2,0.06490137740413575,bf_Glut-DACH2-HVCra-Pre,0.5644589251000453,gg_Ex_DACH2_GRIK4,0.5949850650776922,bf_Glut-DACH2-2,0.052658989172382764,gg_Ex_CACNA1H_LHX9,0.46525391786866477,bf_Glut-CACNA1H-4,0.013081011549642549,bf_Glut-CACNA1H-4,0.05680591875829675,bf_Glut-CACNA1H-1,0.025570212227571353,gg_Ex_TSHZ2_NR4A2,0.04506262472755303,bf_Glut-CACNA1H-4,0.07661840576698323,gg_Ex_DACH2_ITGA9,0.2063700162260392,bf_Glut-DACH2-HVCx,0.34747213974828356,gg_Ex_DACH2_LHX2,0.11483982779413267,bf_Glut-DACH2-HVCra,0.0147623515926329,bf_Glut-DACH2-8,0.08315262794635363,gg_Ex_DACH2_ITGA9,0.06305891653017884,gg_Ex_DACH2_LHX2,0.08591376906024917,bf_Glut-DACH2-5,0.055381742043329504,gg_Ex_DACH2_SLIT2,0.07661840576698323,gg_Ex_DACH2_ADAMTS5,0.026909210177602484,gg_Ex_SATB2_SOX6,0.034405512143147535,gg_Ex_SATB2_OVOA,0.042617460092554585,bf_Glut-DACH2-2,0.03432335935648313,bf_Glut-DACH2-2,0.08591376906024917,bf_Glut-DACH2-LMANsh,0.024943549688446788,gg_Ex_CACNA1H_KIT,0.04143526108257465,gg_Ex_SATB2_OVOA,0.033855311179122494,gg_Ex_DACH2_MGAT4C,0.04697018389857415,bf_Glut-DACH2-1,0.18530745159833695,bf_Glut-DACH2-6,0.04589350327253755,gg_Ex_SATB2_FOXP2,0.08201251401645011,bf_Glut-CACNA1H-3,0.023738748416388435,bf_Glut-CACNA1H-1,0.07178858994264051,bf_Glut-DACH2-HVCx,0.07132320141834683,bf_Glut-DACH2-5,0.06915484778729714,bf_Glut-CACNA1H-4,0.02919069996211727,bf_Glut-CACNA1H-4,0.022169248490164547
3,bf_Glut-DACH2-3,0.3601006852770294,gg_Ex_DACH2_CEMIP,0.08315262794635363,bf_Glut-DACH2-HVCx,0.0008985288959381897,gg_Ex_SATB2_OVOA,0.10154457129285847,bf_Glut-DACH2-2,0.24759463663538192,gg_Ex_DACH2_MGAT4C,0.03147663768822828,gg_Ex_CACNA1H_CPA6,0.1694243781207821,bf_Glut-CACNA1H-3,0.41619554148041893,bf_Glut-CACNA1H-RA,0.04506262472755303,bf_Glut-DACH2-7,0.40468755771056875,gg_Ex_DACH2_LUZP2,0.45542215966098165,bf_Glut-DACH2-LMANsh,0.039729648845819476,gg_Ex_CACNA1H_CPA6,0.3042856575761511,bf_Glut-CACNA1H-3,0.003173785971241663,bf_Glut-CACNA1H-3,0.04143526108257465,bf_Glut-CACNA1H-4,0.0015412138984255794,gg_Ex_DACH2_ITGA9,0.03994859885111407,bf_Glut-DACH2-4,0.03842422972296662,gg_Ex_BCL6,0.1284730884238831,bf_Glut-DACH2-HVCra-Pre,0.05206854615269968,gg_Ex_SATB2_OVOA,0.06915484778729714,bf_Glut-CACNA1H-2,0.005218044142558545,bf_Glut-DACH2-LMANco,0.02182207461438629,gg_Ex_DACH2_TAC1,0.04589350327253755,gg_Ex_DACH2_GRIK4,0.06382990772444887,bf_Glut-CACNA1H-4,0.037571632807199426,gg_Ex_CACNA1H_MCTP2,0.06727634095011906,gg_Ex_DACH2_NR4A3,0.022433874195055686,gg_Ex_DACH2_CEMIP,0.02182207461438629,gg_Ex_DACH2_MGAT4C,0.03974629909305884,bf_Glut-CACNA1H-2,0.020683595911451122,bf_Glut-DACH2-3,0.03289912220712211,bf_Glut-DACH2-8,0.023512843873102734,gg_Ex_DACH2_ITGA9,0.02920944736256042,gg_Ex_DACH2_NR4A3,0.031239549682332717,gg_Ex_DACH2_SLIT2,0.03842422972296662,bf_Glut-DACH2-8,0.1781526415298412,bf_Glut-DACH2-1,0.010689873408236452,gg_Ex_KIAA1217_BCL6,0.07132320141834683,bf_Glut-CACNA1H-RA,0.01296200908426568,bf_Glut-CACNA1H-4,0.06727634095011906,bf_Glut-CACNA1H-2,0.06276393223488504,bf_Glut-DACH2-2,0.05906507722648509,bf_Glut-DACH2-1,0.028467979987035198,bf_Glut-DACH2-HVCra,0.0082573855325747
4,bf_Glut-DACH2-4,0.1644352530539596,gg_Ex_DACH2_ADAMTS5,0.02378475347810493,bf_Glut-DACH2-1,0.00016431246032156207,gg_Ex_Pre_SATB2,0.05382054106459081,bf_Glut-DACH2-1,0.18439971726371382,gg_Ex_DACH2_RORB,0.024943549688446788,gg_Ex_CACNA1H_KIT,0.1188479605630099,bf_Glut-CACNA1H-RA,0.0015025115764101336,bf_Glut-CACNA1H-4,0.0008717842667054774,bf_Glut-DACH2-5,0.21321566877142645,gg_Ex_DACH2_LHX2,0.44655527062451383,bf_Glut-DACH2-7,0.031239549682332717,gg_Ex_CACNA1H_MCTP2,0.2700528918075113,bf_Glut-DACH2-1,0.001286462693062674,bf_Glut-CACNA1H-RA,0.026179465583963148,bf_Glut-CACNA1H-3,0.0014980302384308571,gg_Ex_CACNA1H_KIT,0.026179465583963148,bf_Glut-CACNA1H-2,0.014828508634944082,gg_Ex_DACH2_TAC1,0.12742755470626715,bf_Glut-DACH2-LMANco,0.034405512143147535,gg_Ex_DACH2_NR4A3,0.05701503748269284,bf_Glut-DACH2-4,0.0023061054024743335,bf_Glut-DACH2-1,0.004398960066063432,gg_Ex_DACH2_ADAMTS5,0.04528597235033796,gg_Ex_SATB2_OVOA,0.05906507722648509,bf_Glut-DACH2-7,0.026870076796380944,gg_Ex_CACNA1H_KIT,0.05680591875829675,gg_Ex_DACH2_GRIK4,0.02091630891492427,gg_Ex_DACH2_ADAMTS5,0.01613857825590134,gg_Ex_SATB2_FOXP2,0.0147623515926329,bf_Glut-DACH2-3,0.01636867579917729,bf_Glut-CACNA1H-4,0.010581798352200373,bf_Glut-DACH2-1,0.007828053096260269,gg_Ex_KIAA1217_BCL6,0.02908297845323605,gg_Ex_DACH2_ZMAT4,0.027272419549082133,gg_Ex_DACH2_ADAMTS5,0.02947026541366234,bf_Glut-DACH2-6,0.06305891653017884,bf_Glut-DACH2-7,0.007137939912700841,gg_Ex_DACH2_ITGA9,0.03130933548777008,bf_Glut-CACNA1H-4,0.0002367611373471807,bf_Glut-DACH2-3,0.04105296758303652,bf_Glut-CACNA1H-3,0.02908297845323605,bf_Glut-CACNA1H-2,0.04486725292066955,bf_Glut-CACNA1H-1,0.01287643027309315,bf_Glut-DACH2-1,0.0054389983573248975
5,bf_Glut-DACH2-7,0.027272419549082133,gg_Ex_DACH2_RORB,0.023512843873102734,bf_Glut-CACNA1H-2,5.689681618497844e-05,gg_Ex_BCL6,0.0006344887220164863,bf_Glut-DACH2-6,0.04528597235033796,gg_Ex_DACH2_ZMAT4,0.01396023244851384,gg_Ex_CACNA1H_MCTP2,0.07178858994264051,bf_Glut-DACH2-1,0.0002947961234481595,gg_Ex_DACH2_SLIT2,0.0,bf_Glut-DACH2-4,0.04697018389857415,gg_Ex_SATB2_OVOA,0.20909506323982124,bf_Glut-DACH2-4,0.023160550460189208,gg_Ex_BCL6,0.13573332604634103,bf_Glut-CACNA1H-RA,8.73750279502325e-05,gg_Ex_DACH2_SLIT2,0.0,bf_Glut-CACNA1H-2,0.0008222824637684854,gg_Ex_CACNA1H_CPA6,0.01296200908426568,bf_Glut-CACNA1H-1,0.004789443701860208,gg_Ex_DACH2_CEMIP,0.10473955522798577,bf_Glut-DACH2-4,0.028731199383613387,gg_Ex_DACH2_GRIK4,0.055381742043329504,bf_Glut-DACH2-HVCra-Pre,0.0019360616677853674,bf_Glut-DACH2-7,0.0015472787572230996,gg_Ex_SATB2_SOX6,0.004105777011043961,gg_Ex_DACH2_NR4A3,0.052658989172382764,bf_Glut-DACH2-HVCra-Pre,0.02091630891492427,gg_Ex_DACH2_GRIK4,0.037571632807199426,gg_Ex_DACH2_LUZP2,0.012841484771204939,gg_Ex_DACH2_TAC1,0.002293406710065544,gg_Ex_Pre_SATB2,0.0082573855325747,bf_Glut-DACH2-HVCra-Pre,0.012841484771204939,bf_Glut-CACNA1H-2,0.009376838815841169,bf_Glut-DACH2-HVCra,0.001400776304070967,gg_Ex_CACNA1H_CPA6,0.023738748416388435,gg_Ex_DACH2_GRIK4,0.026870076796380944,gg_Ex_SATB2_SOX6,0.028731199383613387,bf_Glut-CACNA1H-RA,0.03994859885111407,bf_Glut-DACH2-4,0.0029717421991649375,gg_Ex_SATB2_OVOA,0.003055836113802028,gg_Ex_DACH2_SLIT2,0.0,bf_Glut-CACNA1H-3,0.008748928730621856,bf_Glut-DACH2-4,0.004964239713240614,bf_Glut-DACH2-HVCra,0.042617460092554585,bf_Glut-CACNA1H-RA,0.00577989180801314,bf_Glut-CACNA1H-RA,0.003956849174726633
6,bf_Glut-DACH2-LMANsh,0.01396023244851384,gg_Ex_CACNA1H_MCTP2,0.00556617487390434,bf_Glut-CACNA1H-1,7.405006630014008e-06,gg_Ex_DACH2_LHX2,0.00039608113586782806,bf_Glut-DACH2-4,0.02947026541366234,gg_Ex_DACH2_GRIK4,0.009127006239801966,gg_Ex_KIAA1217,0.025570212227571353,bf_Glut-DACH2-3,5.819120806243584e-05,gg_Ex_DACH2_GRIK4,0.0,bf_Glut-DACH2-HVCra,0.03974629909305884,gg_Ex_DACH2_ITGA9,0.18530745159833695,bf_Glut-DACH2-HVCra-Pre,0.022433874195055686,gg_Ex_Pre_SATB2,0.06653938591971477,bf_Glut-DACH2-3,5.755387658629733e-05,gg_Ex_DACH2_GRIK4,0.0,bf_Glut-DACH2-4,0.0004992437954410364,gg_Ex_DACH2_GRIK4,0.00890471715813023,bf_Glut-DACH2-6,0.00235896137295844,gg_Ex_DACH2_RORB,0.04240373494508435,bf_Glut-CACNA1H-3,0.014176347208016329,gg_Ex_DACH2_ITGA9,0.0012797812073638173,bf_Glut-CACNA1H-1,0.0014178290938867209,bf_Glut-DACH2-4,0.0007282239501831447,gg_Ex_DACH2_NR4A3,0.0037171444114418224,gg_Ex_DACH2_LUZP2,0.03432335935648313,bf_Glut-DACH2-LMANsh,0.009127006239801966,gg_Ex_BCL6,0.02919069996211727,gg_Ex_SATB2_OVOA,0.008618210471877523,gg_Ex_BCL6,0.001152948509771614,gg_Ex_DACH2_LUZP2,0.003625645814693527,bf_Glut-DACH2-HVCra,0.003625645814693527,bf_Glut-DACH2-4,0.0016331283597666485,bf_Glut-CACNA1H-4,0.0003985449192916351,gg_Ex_SATB2_SOX6,0.014176347208016329,gg_Ex_DACH2_ITGA9,0.008717569472791226,gg_Ex_DACH2_NR4A3,0.023160550460189208,bf_Glut-DACH2-HVCx,0.03130933548777008,bf_Glut-DACH2-HVCx,0.00261288132850794,gg_Ex_DACH2_ZMAT4,0.0027169869453563143,gg_Ex_DACH2_GRIK4,0.0,bf_Glut-DACH2-8,0.00556617487390434,bf_Glut-CACNA1H-4,0.004515011564255545,bf_Glut-DACH2-7,0.033855311179122494,bf_Glut-CACNA1H-3,0.0039917746275355045,bf_Glut-CACNA1H-1,0.002167755179012557
7,bf_Glut-DACH2-1,0.006287252437682143,gg_Ex_DACH2_NR4A3,0.0018130040294149264,gg_Ex_DACH2_ITGA9,0.0,gg_Ex_DACH2_GRIK4,0.0002953193516614564,bf_Glut-DACH2-HVCra-Pre,0.026909210177602484,gg_Ex_DACH2_ITGA9,0.0035118009639828265,gg_Ex_DACH2_ITGA9,0.023075089923502486,gg_Ex_DACH2_TAC1,0.0,gg_Ex_DACH2_ITGA9,0.0,bf_Glut-DACH2-LMANsh,0.03147663768822828,gg_Ex_DACH2_ADAMTS5,0.18439971726371382,bf_Glut-CACNA1H-2,0.013650001316711702,gg_Ex_TSHZ2_NR4A2,0.06490137740413575,bf_Glut-DACH2-4,5.06524733883838e-05,gg_Ex_DACH2_ITGA9,0.0,bf_Glut-DACH2-6,3.967626836709393e-05,gg_Ex_DACH2_MGAT4C,0.007002123837475617,bf_Glut-DACH2-HVCx,0.0009745031802444494,gg_Ex_CACNA1H_MCTP2,0.04105296758303652,bf_Glut-CACNA1H-2,0.010498486826226342,gg_Ex_DACH2_ZMAT4,0.00045945619781983025,bf_Glut-CACNA1H-RA,0.0010159881854868357,bf_Glut-CACNA1H-2,0.00038564319801337227,gg_Ex_DACH2_SLIT2,0.00235896137295844,gg_Ex_DACH2_ITGA9,0.005498194688078401,bf_Glut-CACNA1H-RA,0.00890471715813023,gg_Ex_Pre_SATB2,0.022169248490164547,gg_Ex_DACH2_ITGA9,0.006182822451692421,gg_Ex_DACH2_ITGA9,0.0010059834826264878,gg_Ex_DACH2_GRIK4,0.00326681480439662,bf_Glut-CACNA1H-1,0.0017294499060516496,bf_Glut-DACH2-LMANsh,0.001396139412183774,bf_Glut-DACH2-5,0.00015092549433091506,gg_Ex_SATB2_OVOA,0.009668128884695447,gg_Ex_SATB2_SOX6,0.007948697551390589,gg_Ex_KIAA1217_BCL6,0.004964239713240614,bf_Glut-CACNA1H-3,0.02920944736256042,bf_Glut-DACH2-LMANco,0.002293406710065544,gg_Ex_DACH2_TAC1,0.00261288132850794,gg_Ex_DACH2_ITGA9,0.0,bf_Glut-DACH2-6,0.0013662428430961384,bf_Glut-DACH2-1,0.0018076867862909841,bf_Glut-DACH2-LMANsh,0.03364733386563095,bf_Glut-DACH2-LMANco,0.001152948509771614,bf_Glut-DACH2-2,0.0004941627970064136
8,bf_Glut-DACH2-HVCx,0.0027169869453563143,gg_Ex_DACH2_SLIT2,0.0009326085416692324,gg_Ex_DACH2_LHX2,0.0,gg_Ex_DACH2_NR4A3,0.00015180893690804994,bf_Glut-DACH2-8,0.02378475347810493,gg_Ex_DACH2_LHX2,0.001396139412183774,gg_Ex_CACNA1H_PROX1,0.015790171787182023,gg_Ex_DACH2_ITGA9,0.0,gg_Ex_DACH2_LHX2,0.0,bf_Glut-DACH2-3,0.031230742555520254,gg_Ex_CACNA1H_MCTP2,0.13187227318281283,bf_Glut-DACH2-3,0.00743628069409209,gg_Ex_KIAA1217_BCL6,0.06276393223488504,gg_Ex_DACH2_TAC1,0.0,gg_Ex_DACH2_LHX2,0.0,bf_Glut-DACH2-LMANco,3.956883716120367e-05,gg_Ex_BCL6,0.00577989180801314,bf_Glut-DACH2-8,0.0009326085416692324,gg_Ex_DACH2_LHX2,0.03289912220712211,bf_Glut-DACH2-7,0.007948697551390589,gg_Ex_Pre_SATB2,0.0004276386007440702,bf_Glut-CACNA1H-3,0.0008851091999862546,bf_Glut-CACNA1H-3,0.00015176735786841415,gg_Ex_DACH2_MGAT4C,0.0014819641514522432,gg_Ex_Pre_SATB2,0.0004941627970064136,bf_Glut-DACH2-3,0.00788530820637379,gg_Ex_CACNA1H_PROX1,0.013081011549642549,gg_Ex_SATB2_ZNF385B,0.002546476344955926,gg_Ex_SATB2_FOXP2,0.00015979340166953775,gg_Ex_DACH2_ITGA9,0.0016155402045144554,bf_Glut-CACNA1H-3,0.0003496876089156155,bf_Glut-DACH2-HVCra-Pre,0.0010411562083535559,bf_Glut-DACH2-HVCra-Pre,0.00014786057626167814,gg_Ex_CACNA1H_MCTP2,0.008748928730621856,gg_Ex_DACH2_TAC1,0.007137939912700841,gg_Ex_DACH2_GRIK4,0.004055213742416502,bf_Glut-CACNA1H-1,0.023075089923502486,bf_Glut-DACH2-LMANsh,0.0006190448873081688,gg_Ex_DACH2_ADAMTS5,0.0016518191037322022,gg_Ex_DACH2_LHX2,0.0,bf_Glut-DACH2-7,0.0010014471037442577,bf_Glut-DACH2-6,0.0002756417337901309,bf_Glut-CACNA1H-3,0.009668128884695447,bf_Glut-SATB2-1,0.0006344887220164863,bf_Glut-DACH2-3,0.0004651004237244882
