,gg_Ex_DACH2_ZMAT4,gg_Ex_DACH2_ZMAT4,bf_Glut-DACH2-8,bf_Glut-DACH2-8,bf_Glut-CACNA1H-RA,bf_Glut-CACNA1H-RA,gg_Ex_KIAA1217,gg_Ex_KIAA1217,gg_Ex_SATB2_SOX6,gg_Ex_SATB2_SOX6,bf_Glut-SATB2-1,bf_Glut-SATB2-1,gg_Ex_SATB2_FOXP2,gg_Ex_SATB2_FOXP2,bf_Glut-DACH2-1,bf_Glut-DACH2-1,gg_Ex_DACH2_NR4A3,gg_Ex_DACH2_NR4A3,gg_Ex_DACH2_MGAT4C,gg_Ex_DACH2_MGAT4C,bf_Glut-DACH2-3,bf_Glut-DACH2-3,gg_Ex_DACH2_SLIT2,gg_Ex_DACH2_SLIT2,bf_Glut-CACNA1H-4,bf_Glut-CACNA1H-4,gg_Ex_CACNA1H_LHX9,gg_Ex_CACNA1H_LHX9,bf_Glut-CACNA1H-1,bf_Glut-CACNA1H-1,gg_Ex_TSHZ2_NR4A2,gg_Ex_TSHZ2_NR4A2,bf_Glut-DACH2-5,bf_Glut-DACH2-5,gg_Ex_DACH2_ADAMTS5,gg_Ex_DACH2_ADAMTS5,gg_Ex_CACNA1H_CPA6,gg_Ex_CACNA1H_CPA6,bf_Glut-DACH2-2,bf_Glut-DACH2-2,bf_Glut-DACH2-6,bf_Glut-DACH2-6,gg_Ex_DACH2_CEMIP,gg_Ex_DACH2_CEMIP,gg_Ex_DACH2_GRIK4,gg_Ex_DACH2_GRIK4,bf_Glut-DACH2-LMANco,bf_Glut-DACH2-LMANco,gg_Ex_SATB2_ZNF385B,gg_Ex_SATB2_ZNF385B,bf_Glut-DACH2-HVCra-Int,bf_Glut-DACH2-HVCra-Int,gg_Ex_DACH2_LUZP2,gg_Ex_DACH2_LUZP2,bf_Glut-CACNA1H-2,bf_Glut-CACNA1H-2,gg_Ex_CACNA1H_KIT,gg_Ex_CACNA1H_KIT,gg_Ex_CACNA1H_PROX1,gg_Ex_CACNA1H_PROX1,gg_Ex_DACH2_LHX2,gg_Ex_DACH2_LHX2,bf_Glut-DACH2-LMANsh,bf_Glut-DACH2-LMANsh,bf_Glut-DACH2-HVCx,bf_Glut-DACH2-HVCx,gg_Ex_DACH2_TAC1,gg_Ex_DACH2_TAC1,bf_Glut-DACH2-7,bf_Glut-DACH2-7,bf_Glut-DACH2-HVCra,bf_Glut-DACH2-HVCra,bf_Glut-DACH2-4,bf_Glut-DACH2-4,gg_Ex_DACH2_ITGA9,gg_Ex_DACH2_ITGA9,gg_Ex_DACH2_RORB,gg_Ex_DACH2_RORB,bf_Glut-CACNA1H-3,bf_Glut-CACNA1H-3,gg_Ex_SATB2_OVOA,gg_Ex_SATB2_OVOA,gg_Ex_KIAA1217_BCL6,gg_Ex_KIAA1217_BCL6,gg_Ex_BCL6,gg_Ex_BCL6,gg_Ex_CACNA1H_MCTP2,gg_Ex_CACNA1H_MCTP2
,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score
0,bf_Glut-DACH2-8,0.851807762916611,gg_Ex_DACH2_ZMAT4,0.851807762916611,gg_Ex_KIAA1217,0.7318409331428343,bf_Glut-CACNA1H-RA,0.7318409331428343,bf_Glut-SATB2-1,0.6757195503258234,gg_Ex_SATB2_SOX6,0.6757195503258234,bf_Glut-SATB2-1,0.6677754653683581,gg_Ex_DACH2_NR4A3,0.6595806141917312,bf_Glut-DACH2-1,0.6595806141917312,bf_Glut-DACH2-1,0.6465959737298131,gg_Ex_DACH2_SLIT2,0.6402907471133172,bf_Glut-DACH2-3,0.6402907471133172,gg_Ex_CACNA1H_LHX9,0.6271134115885801,bf_Glut-CACNA1H-4,0.6271134115885801,gg_Ex_TSHZ2_NR4A2,0.6250716375500233,bf_Glut-CACNA1H-1,0.6250716375500233,gg_Ex_DACH2_ADAMTS5,0.5412269001783913,bf_Glut-DACH2-5,0.5412269001783913,bf_Glut-CACNA1H-1,0.5283647532677875,gg_Ex_DACH2_MGAT4C,0.5170669343329098,gg_Ex_DACH2_CEMIP,0.4959844747999386,bf_Glut-DACH2-6,0.4959844747999386,bf_Glut-DACH2-1,0.49468859470653176,gg_Ex_DACH2_ZMAT4,0.46907767764102476,bf_Glut-SATB2-1,0.4536286152675886,gg_Ex_DACH2_MGAT4C,0.43377735505257586,bf_Glut-DACH2-1,0.43161274878243905,gg_Ex_CACNA1H_KIT,0.4114519215632346,bf_Glut-CACNA1H-2,0.4114519215632346,bf_Glut-CACNA1H-2,0.40916875740878983,bf_Glut-DACH2-1,0.4019550504175985,gg_Ex_DACH2_ADAMTS5,0.39605433391465616,gg_Ex_SATB2_SOX6,0.37017007538154306,bf_Glut-DACH2-8,0.3662442331123013,gg_Ex_DACH2_ADAMTS5,0.3485978241908823,gg_Ex_SATB2_ZNF385B,0.3432023876219812,gg_Ex_DACH2_ITGA9,0.277894440581134,bf_Glut-DACH2-4,0.277894440581134,bf_Glut-DACH2-3,0.2753296566013194,gg_Ex_CACNA1H_LHX9,0.27042274394648846,bf_Glut-DACH2-1,0.265387948011734,bf_Glut-CACNA1H-1,0.2640965470646027,bf_Glut-DACH2-3,0.25171167370733016,bf_Glut-CACNA1H-1,0.18374791639233368
1,bf_Glut-DACH2-6,0.48535580691040103,gg_Ex_DACH2_TAC1,0.3662442331123013,gg_Ex_KIAA1217_BCL6,0.21377241179891446,bf_Glut-DACH2-HVCx,0.13001733749939598,bf_Glut-DACH2-HVCx,0.37017007538154306,gg_Ex_SATB2_FOXP2,0.6677754653683581,bf_Glut-DACH2-HVCx,0.09759410235955242,gg_Ex_DACH2_MGAT4C,0.6465959737298131,bf_Glut-DACH2-5,0.054821936660977434,bf_Glut-DACH2-2,0.5170669343329098,gg_Ex_DACH2_ZMAT4,0.2925769262675563,bf_Glut-CACNA1H-4,0.11144606892254216,gg_Ex_DACH2_LUZP2,0.12539204302308493,bf_Glut-CACNA1H-1,0.5156287233154047,gg_Ex_CACNA1H_CPA6,0.5283647532677875,bf_Glut-CACNA1H-2,0.12570194814469332,gg_Ex_DACH2_MGAT4C,0.18331821255444358,bf_Glut-DACH2-LMANsh,0.39605433391465616,bf_Glut-CACNA1H-2,0.19210122912392663,gg_Ex_DACH2_ADAMTS5,0.18254060482905304,gg_Ex_DACH2_ZMAT4,0.48535580691040103,bf_Glut-DACH2-8,0.0753238433407189,bf_Glut-DACH2-2,0.0928331957486904,gg_Ex_DACH2_RORB,0.1293801038455612,bf_Glut-DACH2-HVCra,0.3432023876219812,gg_Ex_DACH2_GRIK4,0.05454171919332027,bf_Glut-CACNA1H-4,0.12539204302308493,gg_Ex_CACNA1H_PROX1,0.40916875740878983,bf_Glut-CACNA1H-1,0.35644817388637684,bf_Glut-CACNA1H-1,0.1444513901462004,bf_Glut-DACH2-LMANsh,0.15027805509022577,gg_Ex_DACH2_LHX2,0.15027805509022577,gg_Ex_KIAA1217,0.13001733749939598,bf_Glut-DACH2-3,0.1757769576747178,gg_Ex_DACH2_MGAT4C,0.27116094939083446,gg_Ex_SATB2_SOX6,0.34282610280195924,gg_Ex_DACH2_ZMAT4,0.20942689253151198,bf_Glut-DACH2-3,0.2204944992207593,bf_Glut-DACH2-8,0.22567657890007814,gg_Ex_CACNA1H_CPA6,0.15923928375950933,bf_Glut-SATB2-1,0.07140473085131374,bf_Glut-CACNA1H-RA,0.21377241179891446,bf_Glut-CACNA1H-2,0.07928532525900396,bf_Glut-CACNA1H-2,0.16014038803159758
2,bf_Glut-DACH2-LMANco,0.46907767764102476,gg_Ex_DACH2_RORB,0.22567657890007814,gg_Ex_CACNA1H_CPA6,0.049911715367945815,bf_Glut-DACH2-LMANco,0.03886053443910308,bf_Glut-DACH2-HVCra,0.34282610280195924,gg_Ex_SATB2_ZNF385B,0.4536286152675886,bf_Glut-DACH2-HVCra,0.02085107586542476,gg_Ex_DACH2_GRIK4,0.49468859470653176,bf_Glut-DACH2-7,0.038530132264986264,bf_Glut-DACH2-HVCra-Int,0.43377735505257586,gg_Ex_DACH2_RORB,0.2753296566013194,bf_Glut-DACH2-1,0.07805776688654566,gg_Ex_DACH2_SLIT2,0.11144606892254216,bf_Glut-CACNA1H-2,0.3255415146021603,gg_Ex_CACNA1H_LHX9,0.5156287233154047,bf_Glut-CACNA1H-3,0.030274722995366495,gg_Ex_DACH2_LHX2,0.10373467365038291,bf_Glut-DACH2-7,0.3485978241908823,bf_Glut-CACNA1H-3,0.15923928375950933,gg_Ex_DACH2_LHX2,0.09980384762997535,gg_Ex_DACH2_TAC1,0.06521636250485169,bf_Glut-DACH2-3,0.06863835353016505,bf_Glut-DACH2-HVCra-Int,0.05454171919332027,gg_Ex_SATB2_SOX6,0.09877553045750745,bf_Glut-DACH2-HVCx,0.0778950781204297,gg_Ex_SATB2_SOX6,0.03333043591123354,bf_Glut-DACH2-2,0.02274874447097528,gg_Ex_CACNA1H_LHX9,0.3255415146021603,bf_Glut-CACNA1H-3,0.07780797414603188,bf_Glut-CACNA1H-4,0.0326486242255213,bf_Glut-DACH2-5,0.10373467365038291,gg_Ex_CACNA1H_MCTP2,0.10444245286079767,gg_Ex_SATB2_FOXP2,0.09759410235955242,bf_Glut-DACH2-6,0.06521636250485169,gg_Ex_DACH2_NR4A3,0.038530132264986264,gg_Ex_SATB2_OVOA,0.05685761991643097,gg_Ex_DACH2_MGAT4C,0.056282486494573666,bf_Glut-DACH2-8,0.15605580716537207,bf_Glut-DACH2-LMANco,0.1293801038455612,gg_Ex_CACNA1H_KIT,0.07780797414603188,bf_Glut-DACH2-HVCra,0.05685761991643097,bf_Glut-DACH2-HVCx,0.06835413098665048,bf_Glut-DACH2-1,0.034823796287168175,bf_Glut-DACH2-LMANsh,0.10444245286079767
3,bf_Glut-DACH2-3,0.2925769262675563,gg_Ex_DACH2_ITGA9,0.15605580716537207,gg_Ex_BCL6,0.027837588110832628,bf_Glut-CACNA1H-2,0.005696492019433135,bf_Glut-DACH2-LMANco,0.09877553045750745,gg_Ex_SATB2_OVOA,0.07140473085131374,bf_Glut-DACH2-4,0.004036748813185691,gg_Ex_DACH2_LUZP2,0.43161274878243905,bf_Glut-DACH2-4,0.03706318249829989,bf_Glut-DACH2-7,0.27116094939083446,gg_Ex_BCL6,0.25171167370733016,bf_Glut-DACH2-4,0.024092104401911153,gg_Ex_CACNA1H_MCTP2,0.03668553939526081,bf_Glut-CACNA1H-3,0.27042274394648846,gg_Ex_CACNA1H_KIT,0.35644817388637684,bf_Glut-CACNA1H-RA,0.009567734429303813,gg_Ex_DACH2_NR4A3,0.054821936660977434,bf_Glut-DACH2-1,0.24713717420609926,bf_Glut-CACNA1H-RA,0.049911715367945815,gg_Ex_DACH2_GRIK4,0.0928331957486904,gg_Ex_DACH2_ITGA9,0.06273903550278834,bf_Glut-DACH2-1,0.009101905065576203,bf_Glut-DACH2-LMANsh,0.030242474756247962,gg_Ex_KIAA1217,0.03886053443910308,bf_Glut-DACH2-1,0.0084439729492457,gg_Ex_DACH2_ADAMTS5,0.02925777910985322,bf_Glut-DACH2-3,0.017064617562364846,gg_Ex_CACNA1H_CPA6,0.19210122912392663,bf_Glut-CACNA1H-4,0.023208873812799076,bf_Glut-CACNA1H-3,0.010172025281312436,bf_Glut-DACH2-2,0.09980384762997535,gg_Ex_DACH2_MGAT4C,0.058693178428930626,gg_Ex_SATB2_ZNF385B,0.0778950781204297,bf_Glut-DACH2-HVCx,0.0031223707031269635,gg_Ex_SATB2_OVOA,0.03836236672643405,gg_Ex_DACH2_MGAT4C,0.032332598280375144,gg_Ex_DACH2_NR4A3,0.03706318249829989,bf_Glut-DACH2-1,0.11190366582604908,bf_Glut-DACH2-LMANsh,0.0455729984060647,gg_Ex_TSHZ2_NR4A2,0.030274722995366495,bf_Glut-DACH2-7,0.03836236672643405,bf_Glut-CACNA1H-2,0.039820902802082433,bf_Glut-CACNA1H-RA,0.027837588110832628,bf_Glut-DACH2-1,0.03674609596236677
4,bf_Glut-DACH2-4,0.20942689253151198,gg_Ex_DACH2_CEMIP,0.0753238433407189,gg_Ex_CACNA1H_LHX9,0.017322721520203588,bf_Glut-CACNA1H-1,0.0047075610399387674,bf_Glut-DACH2-HVCra-Int,0.03333043591123354,gg_Ex_DACH2_GRIK4,0.0019983129980660494,bf_Glut-DACH2-7,0.0033208585263698187,gg_Ex_DACH2_LHX2,0.4019550504175985,bf_Glut-DACH2-2,0.026305870502600564,bf_Glut-DACH2-5,0.18331821255444358,gg_Ex_DACH2_ITGA9,0.2204944992207593,bf_Glut-DACH2-6,0.00802436907862116,gg_Ex_CACNA1H_PROX1,0.0326486242255213,bf_Glut-CACNA1H-RA,0.017322721520203588,gg_Ex_KIAA1217_BCL6,0.2640965470646027,bf_Glut-DACH2-3,0.006231163079587609,gg_Ex_SATB2_OVOA,0.032935863347374826,bf_Glut-DACH2-2,0.18254060482905304,gg_Ex_DACH2_RORB,0.0,gg_Ex_DACH2_NR4A3,0.026305870502600564,gg_Ex_DACH2_ADAMTS5,0.02988262252394504,bf_Glut-DACH2-LMANco,0.00738286749748113,bf_Glut-DACH2-5,0.02985434990846288,gg_Ex_KIAA1217_BCL6,0.01364881164317891,bf_Glut-DACH2-LMANco,0.004032580315440409,gg_Ex_DACH2_NR4A3,0.020168488352928775,bf_Glut-CACNA1H-2,0.010266322415025207,gg_Ex_CACNA1H_MCTP2,0.16014038803159758,bf_Glut-CACNA1H-RA,0.011271267294880307,bf_Glut-CACNA1H-RA,0.0100621722472608,bf_Glut-DACH2-HVCra-Int,0.017612039995420596,gg_Ex_DACH2_RORB,0.0455729984060647,gg_Ex_KIAA1217_BCL6,0.06835413098665048,bf_Glut-DACH2-LMANco,0.0023634629698880616,gg_Ex_DACH2_ZMAT4,0.025289574901501514,gg_Ex_SATB2_FOXP2,0.02085107586542476,gg_Ex_SATB2_SOX6,0.026951736122266607,bf_Glut-DACH2-6,0.06273903550278834,bf_Glut-DACH2-6,0.028807481568750674,gg_Ex_SATB2_SOX6,0.015342405803074107,bf_Glut-DACH2-5,0.032935863347374826,bf_Glut-DACH2-LMANco,0.01364881164317891,bf_Glut-CACNA1H-1,0.025165134443685316,bf_Glut-CACNA1H-4,0.03668553939526081
5,bf_Glut-DACH2-7,0.025289574901501514,gg_Ex_DACH2_ADAMTS5,0.015651078925014564,gg_Ex_CACNA1H_KIT,0.011271267294880307,bf_Glut-DACH2-4,0.002381498428269472,bf_Glut-DACH2-4,0.026951736122266607,gg_Ex_DACH2_TAC1,0.0008573346627920358,bf_Glut-DACH2-HVCra-Int,0.0029275759841388893,gg_Ex_SATB2_OVOA,0.265387948011734,bf_Glut-DACH2-LMANsh,0.025094058046944766,bf_Glut-DACH2-LMANsh,0.058693178428930626,gg_Ex_DACH2_TAC1,0.1757769576747178,bf_Glut-CACNA1H-2,0.0045861706536627165,gg_Ex_DACH2_GRIK4,0.027320247704750188,bf_Glut-DACH2-HVCra,0.0005418561701817688,gg_Ex_CACNA1H_MCTP2,0.18374791639233368,bf_Glut-CACNA1H-4,0.0016210242965249803,gg_Ex_DACH2_GRIK4,0.02985434990846288,bf_Glut-DACH2-6,0.02988262252394504,gg_Ex_DACH2_ADAMTS5,0.0,gg_Ex_DACH2_LUZP2,0.02274874447097528,gg_Ex_DACH2_RORB,0.028807481568750674,bf_Glut-DACH2-4,0.00642614091921846,bf_Glut-CACNA1H-4,0.027320247704750188,gg_Ex_DACH2_ADAMTS5,0.010522051182776071,bf_Glut-DACH2-HVCra-Int,0.00178735687313685,gg_Ex_DACH2_LHX2,0.017612039995420596,bf_Glut-DACH2-HVCra-Int,0.00686431471160899,gg_Ex_TSHZ2_NR4A2,0.12570194814469332,bf_Glut-DACH2-6,0.00013112631241898211,bf_Glut-DACH2-1,0.009141014329762897,bf_Glut-DACH2-3,0.013725034177419503,gg_Ex_DACH2_GRIK4,0.030242474756247962,gg_Ex_DACH2_ITGA9,0.01816611115832585,bf_Glut-DACH2-1,0.0019552436364657358,gg_Ex_DACH2_GRIK4,0.021483341924339892,gg_Ex_BCL6,0.008951018999914281,gg_Ex_DACH2_ADAMTS5,0.025801685565873415,bf_Glut-CACNA1H-1,0.022955697784256237,bf_Glut-DACH2-1,0.00903713645442184,gg_Ex_CACNA1H_PROX1,0.010172025281312436,bf_Glut-DACH2-2,0.018571316688760116,bf_Glut-CACNA1H-3,0.004440233157355203,bf_Glut-CACNA1H-4,0.01139727341246594,bf_Glut-DACH2-3,0.021165621419737837
6,bf_Glut-DACH2-LMANsh,0.019575169743745704,gg_Ex_BCL6,0.0024856620616897423,gg_Ex_CACNA1H_PROX1,0.0100621722472608,bf_Glut-DACH2-8,0.0017223739639659502,bf_Glut-CACNA1H-2,0.01705467386564546,gg_Ex_DACH2_LHX2,0.0006934112674352434,bf_Glut-DACH2-1,0.0019148027741877252,gg_Ex_DACH2_ADAMTS5,0.24713717420609926,bf_Glut-DACH2-HVCra-Int,0.020168488352928775,bf_Glut-DACH2-4,0.056282486494573666,gg_Ex_DACH2_CEMIP,0.06863835353016505,bf_Glut-CACNA1H-1,0.0023960347695597558,gg_Ex_CACNA1H_KIT,0.023208873812799076,bf_Glut-DACH2-1,0.00010551332192773428,gg_Ex_CACNA1H_PROX1,0.1444513901462004,gg_Ex_DACH2_SLIT2,0.0,gg_Ex_CACNA1H_MCTP2,0.007644586404397665,bf_Glut-DACH2-HVCra-Int,0.02925777910985322,gg_Ex_DACH2_CEMIP,0.0,gg_Ex_SATB2_OVOA,0.018571316688760116,gg_Ex_DACH2_SLIT2,0.00802436907862116,bf_Glut-CACNA1H-1,0.0033126221963783948,bf_Glut-DACH2-7,0.021483341924339892,gg_Ex_DACH2_CEMIP,0.00738286749748113,bf_Glut-CACNA1H-1,0.0007190838304319656,gg_Ex_SATB2_OVOA,0.008021536700104083,bf_Glut-CACNA1H-1,0.0027666447804082115,gg_Ex_BCL6,0.07928532525900396,bf_Glut-DACH2-7,9.066604720045892e-05,bf_Glut-DACH2-3,0.0020786115882586303,bf_Glut-DACH2-7,0.003254924285689069,gg_Ex_DACH2_NR4A3,0.025094058046944766,gg_Ex_DACH2_MGAT4C,0.006330179016320321,bf_Glut-SATB2-1,0.0008573346627920358,gg_Ex_DACH2_ITGA9,0.014300464516635105,gg_Ex_DACH2_GRIK4,0.005478676533981247,gg_Ex_DACH2_SLIT2,0.024092104401911153,bf_Glut-DACH2-HVCx,0.01816611115832585,bf_Glut-CACNA1H-2,0.000598290513364321,gg_Ex_CACNA1H_MCTP2,0.010072718109397527,bf_Glut-DACH2-LMANsh,0.013649381869816147,bf_Glut-DACH2-HVCra,0.004049758884190224,bf_Glut-CACNA1H-3,0.009002239335106618,bf_Glut-CACNA1H-3,0.010072718109397527
7,bf_Glut-DACH2-1,0.006676789979954001,gg_Ex_SATB2_SOX6,0.0021194777801783857,gg_Ex_TSHZ2_NR4A2,0.009567734429303813,bf_Glut-CACNA1H-3,0.001467797361259967,bf_Glut-CACNA1H-3,0.015342405803074107,gg_Ex_KIAA1217_BCL6,0.0006714719257843013,bf_Glut-CACNA1H-RA,0.001677443401002247,gg_Ex_DACH2_ITGA9,0.11190366582604908,bf_Glut-DACH2-3,0.016583617110466152,bf_Glut-DACH2-HVCra,0.032332598280375144,gg_Ex_DACH2_MGAT4C,0.022285184553673544,bf_Glut-DACH2-8,0.0021026675801755863,gg_Ex_BCL6,0.01139727341246594,bf_Glut-DACH2-3,4.851725125500182e-05,gg_Ex_BCL6,0.025165134443685316,gg_Ex_DACH2_GRIK4,0.0,gg_Ex_DACH2_ITGA9,0.005057361443315243,bf_Glut-DACH2-4,0.025801685565873415,gg_Ex_DACH2_GRIK4,0.0,gg_Ex_DACH2_ITGA9,0.013688584296993198,gg_Ex_DACH2_NR4A3,0.003558725553299182,bf_Glut-CACNA1H-2,0.003222488313082943,bf_Glut-DACH2-3,0.005553489632023213,gg_Ex_DACH2_MGAT4C,0.005308276071260659,bf_Glut-CACNA1H-2,0.0007077635079014449,gg_Ex_DACH2_LUZP2,0.00686431471160899,bf_Glut-DACH2-HVCra,0.0023218978304725543,gg_Ex_KIAA1217_BCL6,0.039820902802082433,bf_Glut-DACH2-4,4.029954937450299e-05,bf_Glut-DACH2-LMANsh,0.0012527867494348925,bf_Glut-CACNA1H-4,0.0020273150424838992,gg_Ex_DACH2_ZMAT4,0.019575169743745704,gg_Ex_DACH2_ADAMTS5,0.005230270530736573,bf_Glut-DACH2-HVCra,0.0006921303904405321,gg_Ex_SATB2_SOX6,0.008099683284967416,gg_Ex_KIAA1217_BCL6,0.004049758884190224,gg_Ex_DACH2_CEMIP,0.00642614091921846,bf_Glut-DACH2-LMANsh,0.018140543284233583,bf_Glut-DACH2-HVCra,0.0005257968936656301,gg_Ex_BCL6,0.009002239335106618,bf_Glut-CACNA1H-2,0.010301522748616404,bf_Glut-CACNA1H-4,0.0029985658859466783,bf_Glut-DACH2-HVCra,0.008951018999914281,bf_Glut-DACH2-5,0.007644586404397665
8,bf_Glut-DACH2-HVCx,0.0018460823684035895,gg_Ex_DACH2_SLIT2,0.0021026675801755863,gg_Ex_DACH2_ITGA9,0.008314727586485502,bf_Glut-DACH2-6,0.0008741391864188248,bf_Glut-DACH2-1,0.010909205500100938,gg_Ex_DACH2_NR4A3,0.0004633130390374376,bf_Glut-CACNA1H-1,0.0007006109686689586,gg_Ex_DACH2_SLIT2,0.07805776688654566,bf_Glut-CACNA1H-2,0.011739597391744638,bf_Glut-DACH2-3,0.022285184553673544,gg_Ex_CACNA1H_MCTP2,0.021165621419737837,bf_Glut-DACH2-HVCx,0.0018164257114828628,gg_Ex_DACH2_ITGA9,0.004840309878893093,gg_Ex_DACH2_SLIT2,0.0,gg_Ex_DACH2_ITGA9,0.022955697784256237,gg_Ex_DACH2_ITGA9,0.0,gg_Ex_DACH2_LUZP2,0.001170143816307203,bf_Glut-DACH2-8,0.015651078925014564,gg_Ex_DACH2_ITGA9,0.0,gg_Ex_CACNA1H_MCTP2,0.002604955701767723,gg_Ex_SATB2_SOX6,0.0029649002692355144,bf_Glut-DACH2-HVCx,0.002425816576835187,bf_Glut-DACH2-HVCra,0.005478676533981247,gg_Ex_SATB2_ZNF385B,0.004032580315440409,bf_Glut-DACH2-3,0.0006243968805005563,gg_Ex_DACH2_ITGA9,0.00588205118445455,bf_Glut-DACH2-5,0.001170143816307203,gg_Ex_SATB2_SOX6,0.01705467386564546,gg_Ex_DACH2_SLIT2,0.0,bf_Glut-DACH2-6,0.0009029245930076508,bf_Glut-CACNA1H-2,0.001595605364082843,gg_Ex_DACH2_ITGA9,0.018140543284233583,gg_Ex_BCL6,0.0034389719434424703,bf_Glut-DACH2-7,0.0005873615893352134,gg_Ex_SATB2_FOXP2,0.0033208585263698187,gg_Ex_DACH2_ADAMTS5,0.0036688237601570986,gg_Ex_DACH2_GRIK4,0.0048908772166291695,bf_Glut-DACH2-7,0.014300464516635105,bf_Glut-DACH2-7,0.0003807912179916409,gg_Ex_KIAA1217_BCL6,0.004440233157355203,bf_Glut-DACH2-HVCra-Int,0.008021536700104083,bf_Glut-DACH2-1,0.0017916789860552684,bf_Glut-DACH2-HVCx,0.0034389719434424703,bf_Glut-CACNA1H-RA,0.0030151714709566067
