soup_batch,celltype,gene,var_depth,var_library,var_individual,var_residual,ss_total,F_individual,df_individual,df_residual,n_genes,used_depth,p_perm,padj_perm
batch1,GABA-2-1,CTNND1,0,1.7960481753121313e-5,0.9998450909821593,1.3694853608749063e-4,10.192784148648899,7300.8819192006595,2,2,11393,FALSE,2.2820990395873965e-4,0.43333257263365343
batch1,GABA-2-1,VANGL2,0,3.295106436075999e-4,0.9994473370607725,0.00022315229561998371,15.898002326965313,4478.767893845812,2,2,11393,FALSE,3.177384047425529e-4,0.45249920565398816
batch1,GABA-2-1,LOC116184699,0,1.4961552975349148e-4,0.9988801921272754,9.701923429711203e-4,15.157977195068625,1029.5692388875193,2,2,11393,FALSE,8.724640174422585e-4,0.6599988413958723
batch1,GABA-2-1,VWA5B1,0,1.966791582345052e-4,0.9986813200959497,0.0011220007458157444,12.641293055068346,890.0897114554626,2,2,11393,FALSE,0.001019922724615598,0.6599988413958723
batch1,GABA-2-1,CHTF18,0,7.603027131034485e-4,0.998045100663636,0.00119459662326055,13.954174454976375,835.4661994101043,2,2,11393,FALSE,0.0011006739214009982,0.6599988413958723
batch1,GABA-2-1,TMEM8B,0,7.603027131034485e-4,0.998045100663636,0.00119459662326055,13.954174454976375,835.4661994101043,2,2,11393,FALSE,0.0011006739214009982,0.6599988413958723
batch1,GABA-2-1,LOC110480474,0,1.5206352354997952e-4,0.9966820629604596,0.0031658735159904375,21.53395584385835,314.82055676777395,2,2,11393,FALSE,0.003022903497053459,0.8485540659495414
batch1,GABA-2-1,LOC110474736,0,0.0013210672654787932,0.9964715440853472,0.0022073886491739635,14.20842376104667,451.42550880572895,2,2,11393,FALSE,0.002157461322809931,0.8485540659495414
batch1,GABA-2-1,HES1,0,0.0011184038379261762,0.9948203583965725,0.004061237765501321,8.362511408793305,244.9549659089638,2,2,11393,FALSE,0.0038743019848995262,0.8485540659495414
batch1,GABA-2-1,PCDH15,0,0.0016977088569063315,0.9934130632006181,0.004889227942475642,4.083870700185355,203.18403537095205,2,2,11393,FALSE,0.004594040912769397,0.8485540659495414
batch1,GABA-2-1,ARC,0,0.0029731661324238316,0.9932669057822255,0.0037599280853506194,7.607807001596175,264.17178287323594,2,2,11393,FALSE,0.003584650952951895,0.8485540659495414
