soup_library,celltype,gene,var_between_birds,F_between,p_perm,padj_perm,median_null_F,obs_median_F,median_of_perm_medians,p_global,n_birds
arco_run1,GABA-2-1,LOC116183180,0.9972127354539836,1073.324098581798,1.0582008147686186e-5,0.08699997998620199,0.8067239885244659,1.0405942626307585,0.810486395603194,0.003992015968063872,3
arco_run1,GABA-2-1,ARHGEF28,0.99601223777682,749.3016248465494,2.0013798018449962e-5,0.08699997998620199,0.8067239885244659,1.0405942626307585,0.810486395603194,0.003992015968063872,3
arco_run1,GABA-2-1,LIMD1,0.9940667687457934,502.6266765049779,4.5318600110743015e-5,0.13133330312093325,0.8067239885244659,1.0405942626307585,0.810486395603194,0.003992015968063872,3
arco_run1,GABA-2-1,LOC110472298,0.9919855351799353,371.3231853098006,7.982514841841536e-5,0.15399996457327708,0.8067239885244659,1.0405942626307585,0.810486395603194,0.003992015968063872,3
arco_run1,GABA-2-1,ABCF1,0.9912373810067557,339.36339641297894,1.002990337476343e-4,0.15399996457327708,0.8067239885244659,1.0405942626307585,0.810486395603194,0.003992015968063872,3
arco_run1,GABA-2-1,PHLDB1,0.9909870094823735,329.85289650898704,1.0881064899686013e-4,0.15399996457327708,0.8067239885244659,1.0405942626307585,0.810486395603194,0.003992015968063872,3
arco_run1,GABA-2-1,THOC6,0.9903491788568437,307.8543776222998,1.2399353025223598e-4,0.15399996457327708,0.8067239885244659,1.0405942626307585,0.810486395603194,0.003992015968063872,3
arco_run1,GABA-2-1,FSTL1,0.9883667595927619,254.88171609807287,2.0197832942757548e-4,0.1810666250134288,0.8067239885244659,1.0405942626307585,0.810486395603194,0.003992015968063872,3
arco_run1,GABA-2-1,COASY,0.9877326013354745,241.55062414131004,2.2866339345217542e-4,0.1810666250134288,0.8067239885244659,1.0405942626307585,0.810486395603194,0.003992015968063872,3
arco_run1,GABA-2-1,CWC15,0.9870530169606224,228.71421410498786,2.5580854478754434e-4,0.1810666250134288,0.8067239885244659,1.0405942626307585,0.810486395603194,0.003992015968063872,3
arco_run1,GABA-2-1,CORO1B,0.9862340629963908,214.9292262643255,2.8663439460906495e-4,0.1810666250134288,0.8067239885244659,1.0405942626307585,0.810486395603194,0.003992015968063872,3
arco_run1,GABA-2-1,LOC110481316,0.9862065887657924,214.49514670888811,2.8847474385214084e-4,0.1810666250134288,0.8067239885244659,1.0405942626307585,0.810486395603194,0.003992015968063872,3
arco_run1,GABA-2-1,LOC110470005,0.986097637097536,212.79065523230418,2.9422583523675287e-4,0.1810666250134288,0.8067239885244659,1.0405942626307585,0.810486395603194,0.003992015968063872,3
arco_run1,GABA-2-1,CLCN6,0.9860869309201064,212.62460322542375,2.946859225475218e-4,0.1810666250134288,0.8067239885244659,1.0405942626307585,0.810486395603194,0.003992015968063872,3
arco_run1,GABA-2-1,LOC110469881,0.9856471137253101,206.01719295931812,3.1239928401212696e-4,0.1810666250134288,0.8067239885244659,1.0405942626307585,0.810486395603194,0.003992015968063872,3
arco_run1,GABA-2-1,TRMT9B,0.9843444786066186,188.6256842948883,3.8095229331670273e-4,0.20235289462646033,0.8067239885244659,1.0405942626307585,0.810486395603194,0.003992015968063872,3
arco_run1,GABA-2-1,CZH18orf32,0.9840600331656724,185.20616323613177,3.9567508726130957e-4,0.20235289462646033,0.8067239885244659,1.0405942626307585,0.810486395603194,0.003992015968063872,3
arco_run1,GABA-2-1,LOC110471724,0.9816960803853431,160.8993211922624,5.054059108797076e-4,0.2138461046522029,0.8067239885244659,1.0405942626307585,0.810486395603194,0.003992015968063872,3
arco_run1,GABA-2-1,GDNF,0.9797863407532401,145.4144935549395,5.884516704735057e-4,0.2138461046522029,0.8067239885244659,1.0405942626307585,0.810486395603194,0.003992015968063872,3
arco_run1,GABA-2-1,UROS,0.9797427047415481,145.0947955649863,5.907521070273506e-4,0.2138461046522029,0.8067239885244659,1.0405942626307585,0.810486395603194,0.003992015968063872,3
arco_run1,GABA-2-1,KLHL5,0.9794536608532363,143.01141247454498,6.017942024858057e-4,0.2138461046522029,0.8067239885244659,1.0405942626307585,0.810486395603194,0.003992015968063872,3
arco_run1,GABA-2-1,VPS26A,0.97945197916007265,142.9994625940139,6.020242461411902e-4,0.2138461046522029,0.8067239885244659,1.0405942626307585,0.810486395603194,0.003992015968063872,3
arco_run1,GABA-2-1,MKKS,0.97945197916007265,142.9994625940139,6.020242461411902e-4,0.2138461046522029,0.8067239885244659,1.0405942626307585,0.810486395603194,0.003992015968063872,3
arco_run1,GABA-2-1,GNL2,0.9791712577279409,141.0317404101916,6.185873893288729e-4,0.2138461046522029,0.8067239885244659,1.0405942626307585,0.810486395603194,0.003992015968063872,3
arco_run1,GABA-2-1,GABPA,0.9790152358787776,139.96086354223152,6.319299213411729e-4,0.2138461046522029,0.8067239885244659,1.0405942626307585,0.810486395603194,0.003992015968063872,3
arco_run1,GABA-4-1,CACNA1G,0.9978203646963772,1373.3770457442208,6.3506982592736075e-6,0.04533332267043256,0.7958150867660866,0.959216282226421,0.7853648950969065,0.003992015968063872,3
arco_run1,GABA-4-1,CHST4,0.9975073621870235,1200.5442872535311,1.4347873845025557e-5,0.04533332267043256,0.7958150867660866,0.959216282226421,0.7853648950969065,0.003992015968063872,3
arco_run1,GABA-4-1,LOC110470497,0.9972568272071286,1090.624144930287,1.59943511715039e-5,0.04533332267043256,0.7958150867660866,0.959216282226421,0.7853648950969065,0.003992015968063872,3
arco_run1,GABA-4-1,LOC110474501,0.9949378501425763,589.6335814812766,6.162529421961797e-5,0.1309999691873529,0.7958150867660866,0.959216282226421,0.7853648950969065,0.003992015968063872,3
arco_run1,GABA-4-1,ACOX2,0.9876638894655492,240.18848243309486,2.269786600073715e-4,0.24609994211456143,0.7958150867660866,0.959216282226421,0.7853648950969065,0.003992015968063872,3
arco_run1,GABA-4-1,MCAM,0.987349805689135,234.15050743713394,2.3403499140656442e-4,0.24609994211456143,0.7958150867660866,0.959216282226421,0.7853648950969065,0.003992015968063872,3
arco_run1,GABA-4-1,LOC116184723,0.9858478878574289,208.98249206743162,2.7613776875508203e-4,0.24609994211456143,0.7958150867660866,0.959216282226421,0.7853648950969065,0.003992015968063872,3
arco_run1,GABA-4-1,LOC110475234,0.9844106536206454,189.43911367400057,3.165940687771213e-4,0.24609994211456143,0.7958150867660866,0.959216282226421,0.7853648950969065,0.003992015968063872,3
arco_run1,GABA-4-1,LOC110482105,0.9839797915507467,184.2634809654945,3.307067315755071e-4,0.24609994211456143,0.7958150867660866,0.959216282226421,0.7853648950969065,0.003992015968063872,3
arco_run1,GABA-4-1,MED28,0.9838359821139013,182.5974189795988,3.318827868087059e-4,0.24609994211456143,0.7958150867660866,0.959216282226421,0.7853648950969065,0.003992015968063872,3
arco_run1,GABA-4-1,DHRS7,0.9830742560647806,174.2447941716498,3.563447356592413e-4,0.24609994211456143,0.7958150867660866,0.959216282226421,0.7853648950969065,0.003992015968063872,3
arco_run1,GABA-4-1,PGPEP1,0.9821210343487119,164.79494174954488,3.8974470428208765e-4,0.24609994211456143,0.7958150867660866,0.959216282226421,0.7853648950969065,0.003992015968063872,3
arco_run1,GABA-4-1,ZMYM2,0.9802363712495666,148.79398671583616,4.6407139502025287e-4,0.24609994211456143,0.7958150867660866,0.959216282226421,0.7853648950969065,0.003992015968063872,3
arco_run1,GABA-4-1,ARL9,0.9801882049238437,148.42494602170285,4.6524745025345167e-4,0.24609994211456143,0.7958150867660866,0.959216282226421,0.7853648950969065,0.003992015968063872,3
arco_run1,GABA-4-1,IFT88,0.9791041729984893,140.56933562778326,5.080558607418886e-4,0.24609994211456143,0.7958150867660866,0.959216282226421,0.7853648950969065,0.003992015968063872,3
arco_run1,GABA-4-1,DNM2,0.9775642316725661,130.71505518407753,5.638008787955124e-4,0.24609994211456143,0.7958150867660866,0.959216282226421,0.7853648950969065,0.003992015968063872,3
arco_run1,GABA-4-1,NCAN,0.9773680758755925,129.5561177878211,5.677994665883884e-4,0.24609994211456143,0.7958150867660866,0.959216282226421,0.7853648950969065,0.003992015968063872,3
arco_run1,GABA-4-1,FCHSD1,0.9773507118410198,129.45449388706442,5.69210732868227e-4,0.24609994211456143,0.7958150867660866,0.959216282226421,0.7853648950969065,0.003992015968063872,3
arco_run1,GABA-4-1,KCNJ6,0.9771050662238467,128.03335564677292,5.736797427543825e-4,0.24609994211456143,0.7958150867660866,0.959216282226421,0.7853648950969065,0.003992015968063872,3
arco_run1,GABA-4-1,MSTO1,0.9769724128256471,127.27852103155917,5.788543857804573e-4,0.24609994211456143,0.7958150867660866,0.959216282226421,0.7853648950969065,0.003992015968063872,3
arco_run1,GABA-4-1,NATD1,0.9750095416088618,117.0458172093324,6.524754433787032e-4,0.2641738509068557,0.7958150867660866,0.959216282226421,0.7853648950969065,0.003992015968063872,3
arco_run1,GABA-4-1,PDE1A,0.9735440519296572,110.39604961513461,7.141007375983211e-4,0.2641738509068557,0.7958150867660866,0.959216282226421,0.7853648950969065,0.003992015968063872,3
arco_run1,GABA-4-1,PREPL,0.9734929366104648,110.17738053112181,7.145711596916007e-4,0.2641738509068557,0.7958150867660866,0.959216282226421,0.7853648950969065,0.003992015968063872,3
arco_run1,GABA-4-1,LOC110483175,0.9723289988309538,105.41674942198736,7.719626550717029e-4,0.27349993566977876,0.7958150867660866,0.959216282226421,0.7853648950969065,0.003992015968063872,3
arco_run1,GABA-4-1,LIAS,0.9715752357486379,102.54177243022308,8.103020556739844e-4,0.2755999351758356,0.7958150867660866,0.959216282226421,0.7853648950969065,0.003992015968063872,3
arco_run1,Glut-CACNA1H-1,KCNJ6,0.9953580886863638,643.2855055388696,2.740726705513118e-6,0.017999996711127956,0.7779910488318431,1.6621768953086677,0.7893449888555787,0.005988023952095809,3
arco_run1,Glut-CACNA1H-1,DDB1,0.9952145703528607,623.9029577716926,3.2888720466157417e-6,0.017999996711127956,0.7779910488318431,1.6621768953086677,0.7893449888555787,0.005988023952095809,3
arco_run1,Glut-CACNA1H-1,ATP6V0B,0.9927725113371124,412.0819378527246,1.0414761480949848e-5,0.03799999305682568,0.7779910488318431,1.6621768953086677,0.7893449888555787,0.005988023952095809,3
arco_run1,Glut-CACNA1H-1,GOT1,0.9917074161295678,358.76902722644985,1.699250557418133e-5,0.03959999276448149,0.7779910488318431,1.6621768953086677,0.7893449888555787,0.005988023952095809,3
arco_run1,Glut-CACNA1H-1,C3H1orf198,0.9916342910961855,355.60678807890656,1.8088796256386578e-5,0.03959999276448149,0.7779910488318431,1.6621768953086677,0.7893449888555787,0.005988023952095809,3
arco_run1,Glut-CACNA1H-1,DNAH9,0.9893014872732037,277.4128084538316,3.6177592512773155e-5,0.053515141737124516,0.7779910488318431,1.6621768953086677,0.7893449888555787,0.005988023952095809,3
arco_run1,Glut-CACNA1H-1,MYO10,0.9883044694343678,253.50824331267515,3.910103433198715e-5,0.053515141737124516,0.7779910488318431,1.6621768953086677,0.7893449888555787,0.005988023952095809,3
arco_run1,Glut-CACNA1H-1,TAFA5,0.9858092246315546,208.4049389204485,5.3718243428057113e-5,0.053515141737124516,0.7779910488318431,1.6621768953086677,0.7893449888555787,0.005988023952095809,3
arco_run1,Glut-CACNA1H-1,MAP3K9,0.985003665928469,197.04889099497956,5.9930557293886844e-5,0.053515141737124516,0.7779910488318431,1.6621768953086677,0.7893449888555787,0.005988023952095809,3
arco_run1,Glut-CACNA1H-1,RIT2,0.9841456730214011,186.2227909800007,6.96144583200332e-5,0.053515141737124516,0.7779910488318431,1.6621768953086677,0.7893449888555787,0.005988023952095809,3
arco_run1,Glut-CACNA1H-1,NLRC3,0.9834223851283852,177.96692577511834,7.637491752696555e-5,0.053515141737124516,0.7779910488318431,1.6621768953086677,0.7893449888555787,0.005988023952095809,3
arco_run1,Glut-CACNA1H-1,NEO1,0.9832360276252812,175.95519826340217,7.82020686639743e-5,0.053515141737124516,0.7779910488318431,1.6621768953086677,0.7893449888555787,0.005988023952095809,3
arco_run1,Glut-CACNA1H-1,TEAD1,0.9824151743478767,167.60163457678385,8.459709764350491e-5,0.053515141737124516,0.7779910488318431,1.6621768953086677,0.7893449888555787,0.005988023952095809,3
arco_run1,Glut-CACNA1H-1,LOC110479075,0.9821887999113229,165.43334447223228,8.806868480382153e-5,0.053515141737124516,0.7779910488318431,1.6621768953086677,0.7893449888555787,0.005988023952095809,3
arco_run1,Glut-CACNA1H-1,LOC110482089,0.9809729233123684,154.67004302611224,9.738715560256612e-5,0.053515141737124516,0.7779910488318431,1.6621768953086677,0.7893449888555787,0.005988023952095809,3
arco_run1,Glut-CACNA1H-1,ASAP1,0.9807714648205749,153.0181247300647,1.0085874276288274e-4,0.053515141737124516,0.7779910488318431,1.6621768953086677,0.7893449888555787,0.005988023952095809,3
arco_run1,Glut-CACNA1H-1,DLG5,0.9803452139930512,149.634579635687,1.0414761480949848e-4,0.053515141737124516,0.7779910488318431,1.6621768953086677,0.7893449888555787,0.005988023952095809,3
arco_run1,Glut-CACNA1H-1,LOC110482409,0.9796594680495921,144.48876810666982,1.0835006242461859e-4,0.053515141737124516,0.7779910488318431,1.6621768953086677,0.7893449888555787,0.005988023952095809,3
arco_run1,Glut-CACNA1H-1,PXYLP1,0.9786114858403439,137.26219762655245,1.1529323674525183e-4,0.053515141737124516,0.7779910488318431,1.6621768953086677,0.7893449888555787,0.005988023952095809,3
arco_run1,Glut-CACNA1H-1,CRB1,0.9778418854462048,132.39058085094007,1.2205369595218418e-4,0.053515141737124516,0.7779910488318431,1.6621768953086677,0.7893449888555787,0.005988023952095809,3
arco_run1,Glut-CACNA1H-1,HSD3B7,0.9776102283421736,130.98975415416263,1.235154168617912e-4,0.053515141737124516,0.7779910488318431,1.6621768953086677,0.7893449888555787,0.005988023952095809,3
arco_run1,Glut-CACNA1H-1,KHDRBS2,0.9761870573088705,122.98190987615823,1.3393017834274103e-4,0.053515141737124516,0.7779910488318431,1.6621768953086677,0.7893449888555787,0.005988023952095809,3
