cluster,2,5,10,20,30,50,group
Glut-Arco-1,0.307109725613072,0.306235340402107,0.275044511636057,0.247523831505853,0.232272503685156,0.205427079931236,non-song
Glut-Arco-2,0.172474553925062,0.173256293461107,0.170285429021693,0.164510404737859,0.160134490428973,0.152636523761224,non-song
Glut-Arco-3,0.197962949044273,0.195076499675106,0.190108487053435,0.162934375642365,0.148020347090873,0.125021117196322,non-song
Glut-Arco-4,0.0639111452672445,0.059205831128639,0.0690019764862431,0.0569555633679314,0.0617052806068633,0.0599673205195156,non-song
Glut-Arco-5,0.383939563344304,0.361616098359606,0.356834565531831,0.343265727110888,0.337266649267562,0.326661764675377,non-song
Glut-NR-4,0.571131191692146,0.576813981540669,0.549407007791599,0.524926301931666,0.50473602445157,0.458230905698616,non-song
Glut-NR-3,0.102496068129596,0.101360666403667,0.104962700569177,0.113094687535163,0.111967798348641,0.106926438103363,non-song
Glut-NR-2,0.387446883359535,0.374295641459219,0.372922030757123,0.371597679957693,0.360816932392358,0.352532830777911,non-song
Glut-LMAN-1,0.135851821768497,0.127863326240192,0.132360462352317,0.127256278258347,0.119411071668946,0.116614437221036,non-song
Glut-NR-5,0.436646374946504,0.453903693250072,0.450249422811076,0.445906381472502,0.438514424889665,0.427224577639027,non-song
Glut-NC-1,0.11759098857266,0.120428721994952,0.130315500951561,0.138238025006447,0.139217941964568,0.139455472299728,non-song
Glut-NC-2,0.117932955788433,0.115859815614698,0.106937553491105,0.109647322880282,0.113721591432117,0.107028272378332,non-song
Glut-NC-3,0.523172833906706,0.488575142352643,0.450677288802189,0.438879364401072,0.42636601246695,0.401096660431283,non-song
Glut-NC-4,0.281923255636073,0.241634171873445,0.205548122294543,0.204487778708207,0.202117746937701,0.197752993185862,non-song
Glut-NR-1,0.211545234659388,0.19973430294506,0.196109996329745,0.19733313224803,0.191572302214252,0.188792633128355,non-song
Glut-LMAN-2,0.127674770687227,0.162872753399621,0.188343871092399,0.212622891762214,0.220855035184795,0.22171469201436,song
Glut-HVC-1a,0.0996505278359449,0.109867500602386,0.122511120638184,0.11656263696749,0.112780675141473,0.107643879643871,song
Glut-HVC-1,0.0549660916828349,0.0728904547209658,0.0670542653483149,0.0706241176471204,0.0789710479245613,0.0869509298104987,song
Glut-HVC-2,0.105022344585267,0.103334858664799,0.0950271864900551,0.111692327206652,0.118171731912725,0.128146565786062,song
Glut-RA,0.123743876047119,0.158488458110906,0.17335329563321,0.192927999557546,0.200919037024314,0.203986845216318,song
