,gg_Ex_DACH2_ZMAT4,gg_Ex_DACH2_ZMAT4,bf_Glut-DACH2-8,bf_Glut-DACH2-8,gg_Ex_SATB2_ZNF385B,gg_Ex_SATB2_ZNF385B,bf_Glut-SATB2-1,bf_Glut-SATB2-1,gg_Ex_DACH2_ADAMTS5,gg_Ex_DACH2_ADAMTS5,bf_Glut-DACH2-LMANsh,bf_Glut-DACH2-LMANsh,bf_Glut-CACNA1H-1,bf_Glut-CACNA1H-1,gg_Ex_CACNA1H_LHX9,gg_Ex_CACNA1H_LHX9,gg_Ex_TSHZ2_NR4A2,gg_Ex_TSHZ2_NR4A2,gg_Ex_DACH2_MGAT4C,gg_Ex_DACH2_MGAT4C,bf_Glut-DACH2-1,bf_Glut-DACH2-1,bf_Glut-CACNA1H-2,bf_Glut-CACNA1H-2,gg_Ex_CACNA1H_PROX1,gg_Ex_CACNA1H_PROX1,gg_Ex_DACH2_NR4A3,gg_Ex_DACH2_NR4A3,gg_Ex_CACNA1H_KIT,gg_Ex_CACNA1H_KIT,gg_Ex_KIAA1217,gg_Ex_KIAA1217,bf_Glut-CACNA1H-RA,bf_Glut-CACNA1H-RA,bf_Glut-DACH2-3,bf_Glut-DACH2-3,gg_Ex_DACH2_SLIT2,gg_Ex_DACH2_SLIT2,gg_Ex_SATB2_SOX6,gg_Ex_SATB2_SOX6,gg_Ex_SATB2_FOXP2,gg_Ex_SATB2_FOXP2,bf_Glut-DACH2-5,bf_Glut-DACH2-5,gg_Ex_DACH2_CEMIP,gg_Ex_DACH2_CEMIP,bf_Glut-DACH2-6,bf_Glut-DACH2-6,bf_Glut-DACH2-2,bf_Glut-DACH2-2,gg_Ex_DACH2_GRIK4,gg_Ex_DACH2_GRIK4,bf_Glut-CACNA1H-4,bf_Glut-CACNA1H-4,bf_Glut-DACH2-HVCra-Int,bf_Glut-DACH2-HVCra-Int,bf_Glut-DACH2-LMANco,bf_Glut-DACH2-LMANco,gg_Ex_DACH2_LUZP2,gg_Ex_DACH2_LUZP2,bf_Glut-DACH2-HVCra,bf_Glut-DACH2-HVCra,gg_Ex_DACH2_LHX2,gg_Ex_DACH2_LHX2,gg_Ex_DACH2_RORB,gg_Ex_DACH2_RORB,bf_Glut-CACNA1H-3,bf_Glut-CACNA1H-3,bf_Glut-DACH2-7,bf_Glut-DACH2-7,bf_Glut-DACH2-4,bf_Glut-DACH2-4,gg_Ex_DACH2_ITGA9,gg_Ex_DACH2_ITGA9,gg_Ex_DACH2_TAC1,gg_Ex_DACH2_TAC1,bf_Glut-DACH2-HVCx,bf_Glut-DACH2-HVCx,gg_Ex_CACNA1H_CPA6,gg_Ex_CACNA1H_CPA6,gg_Ex_CACNA1H_MCTP2,gg_Ex_CACNA1H_MCTP2,gg_Ex_KIAA1217_BCL6,gg_Ex_KIAA1217_BCL6,gg_Ex_SATB2_OVOA,gg_Ex_SATB2_OVOA,gg_Ex_BCL6,gg_Ex_BCL6
,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score,Cluster,Alignment score
0,bf_Glut-DACH2-8,0.9251609949226097,gg_Ex_DACH2_ZMAT4,0.9251609949226097,bf_Glut-SATB2-1,0.7869423828204937,gg_Ex_SATB2_ZNF385B,0.7869423828204937,bf_Glut-DACH2-LMANsh,0.76594085997384,gg_Ex_DACH2_ADAMTS5,0.76594085997384,gg_Ex_CACNA1H_LHX9,0.7215353868506955,bf_Glut-CACNA1H-1,0.7215353868506955,bf_Glut-CACNA1H-1,0.7168230229725872,bf_Glut-DACH2-1,0.7128390299432199,gg_Ex_DACH2_MGAT4C,0.7128390299432199,gg_Ex_CACNA1H_PROX1,0.6868674480651575,bf_Glut-CACNA1H-2,0.6868674480651575,bf_Glut-DACH2-1,0.686159719805856,bf_Glut-CACNA1H-2,0.6800647154539072,bf_Glut-CACNA1H-RA,0.6705282427881524,gg_Ex_KIAA1217,0.6705282427881524,gg_Ex_DACH2_SLIT2,0.6575393464877742,bf_Glut-DACH2-3,0.6575393464877742,bf_Glut-SATB2-1,0.652014251242351,bf_Glut-SATB2-1,0.6392572443699989,gg_Ex_DACH2_ADAMTS5,0.6360563206810781,bf_Glut-DACH2-6,0.6166264609433313,gg_Ex_DACH2_CEMIP,0.6166264609433313,gg_Ex_DACH2_MGAT4C,0.6059655674013122,bf_Glut-DACH2-1,0.597063176582876,gg_Ex_CACNA1H_LHX9,0.5685345496564082,gg_Ex_DACH2_MGAT4C,0.5616852257631543,gg_Ex_DACH2_ZMAT4,0.4833627369893123,bf_Glut-DACH2-1,0.4591987943630781,gg_Ex_SATB2_SOX6,0.4554154230470721,bf_Glut-DACH2-1,0.45431893701583476,bf_Glut-DACH2-LMANco,0.416007759380374,gg_Ex_CACNA1H_LHX9,0.4061756085274382,gg_Ex_DACH2_MGAT4C,0.4058047274235916,gg_Ex_DACH2_ITGA9,0.3947647292211726,bf_Glut-DACH2-4,0.3947647292211726,bf_Glut-DACH2-8,0.37342394798013556,gg_Ex_SATB2_SOX6,0.3584289616298488,bf_Glut-CACNA1H-2,0.30487397050719545,bf_Glut-CACNA1H-2,0.28385856822514244,bf_Glut-CACNA1H-1,0.26482714593971535,bf_Glut-DACH2-1,0.20677324800135652,bf_Glut-CACNA1H-2,0.13611693045553053
1,bf_Glut-DACH2-LMANco,0.4833627369893123,gg_Ex_DACH2_TAC1,0.37342394798013556,bf_Glut-DACH2-HVCra,0.24649583191540528,gg_Ex_SATB2_SOX6,0.652014251242351,bf_Glut-DACH2-5,0.6360563206810781,gg_Ex_DACH2_NR4A3,0.040643523767082246,gg_Ex_TSHZ2_NR4A2,0.7168230229725872,bf_Glut-CACNA1H-4,0.5685345496564082,bf_Glut-CACNA1H-3,0.12888236011660295,bf_Glut-DACH2-2,0.6059655674013122,gg_Ex_DACH2_NR4A3,0.686159719805856,gg_Ex_CACNA1H_KIT,0.6800647154539072,bf_Glut-CACNA1H-1,0.0167633874605554,bf_Glut-DACH2-5,0.05857372067547302,bf_Glut-CACNA1H-1,0.12156487921731055,bf_Glut-DACH2-HVCx,0.19065633364527437,gg_Ex_KIAA1217_BCL6,0.11171650545268323,gg_Ex_DACH2_ZMAT4,0.3579620852655305,bf_Glut-DACH2-1,0.09733334988583318,bf_Glut-DACH2-HVCra,0.4554154230470721,bf_Glut-DACH2-HVCx,0.0683639812044525,gg_Ex_DACH2_MGAT4C,0.21651537882291888,bf_Glut-DACH2-3,0.10921551887349826,gg_Ex_DACH2_ZMAT4,0.4616819249430513,gg_Ex_DACH2_ADAMTS5,0.24643980142005223,bf_Glut-DACH2-2,0.061625831386118934,gg_Ex_DACH2_LUZP2,0.10276976649678518,gg_Ex_SATB2_SOX6,0.05793932804279348,gg_Ex_DACH2_RORB,0.416007759380374,bf_Glut-CACNA1H-4,0.10276976649678518,gg_Ex_SATB2_ZNF385B,0.24649583191540528,bf_Glut-DACH2-5,0.11462934102118565,bf_Glut-DACH2-3,0.04719444467147994,gg_Ex_TSHZ2_NR4A2,0.12888236011660295,gg_Ex_DACH2_ADAMTS5,0.29042194006862326,gg_Ex_DACH2_ZMAT4,0.16854986732750132,bf_Glut-DACH2-3,0.2157955460781779,bf_Glut-DACH2-3,0.13634082199089864,gg_Ex_KIAA1217,0.19065633364527437,bf_Glut-CACNA1H-1,0.16768060696847492,bf_Glut-DACH2-1,0.13314943837404963,bf_Glut-CACNA1H-RA,0.11171650545268323,bf_Glut-SATB2-1,0.10458975053479587,bf_Glut-DACH2-3,0.13314127858808572
2,bf_Glut-DACH2-6,0.4616819249430513,gg_Ex_DACH2_ITGA9,0.1735723014898129,bf_Glut-DACH2-HVCra-Int,0.0022327548603405015,gg_Ex_SATB2_FOXP2,0.6392572443699989,bf_Glut-DACH2-7,0.29042194006862326,gg_Ex_SATB2_OVOA,0.033133472026465924,gg_Ex_KIAA1217_BCL6,0.26482714593971535,bf_Glut-CACNA1H-2,0.45232017711459466,bf_Glut-CACNA1H-2,0.06016252976728605,bf_Glut-DACH2-HVCra-Int,0.5616852257631543,gg_Ex_DACH2_GRIK4,0.597063176582876,gg_Ex_CACNA1H_LHX9,0.45232017711459466,bf_Glut-CACNA1H-4,0.009725810705440135,bf_Glut-DACH2-2,0.05062657125813721,bf_Glut-CACNA1H-4,0.05520724289650689,bf_Glut-CACNA1H-1,0.0244013510916421,gg_Ex_DACH2_ITGA9,0.05526902514983415,gg_Ex_DACH2_ITGA9,0.2157955460781779,bf_Glut-CACNA1H-4,0.07514720368615478,bf_Glut-DACH2-HVCx,0.3584289616298488,bf_Glut-DACH2-HVCra,0.015243567831444007,gg_Ex_DACH2_LHX2,0.11462934102118565,bf_Glut-DACH2-8,0.07849476088016269,gg_Ex_DACH2_ITGA9,0.060980402242354625,gg_Ex_DACH2_LHX2,0.07857978378704569,bf_Glut-DACH2-5,0.05478038984972211,gg_Ex_DACH2_SLIT2,0.07514720368615478,gg_Ex_DACH2_ADAMTS5,0.025542526556907502,gg_Ex_SATB2_SOX6,0.039133508130361615,bf_Glut-DACH2-2,0.033482972822239186,gg_Ex_SATB2_OVOA,0.04295389042404793,bf_Glut-DACH2-2,0.07857978378704569,bf_Glut-DACH2-LMANsh,0.02898189293678056,gg_Ex_CACNA1H_KIT,0.04605891871837329,gg_Ex_SATB2_OVOA,0.03501196653693545,gg_Ex_DACH2_MGAT4C,0.04432989687440527,bf_Glut-DACH2-1,0.18386874638955808,bf_Glut-DACH2-6,0.04392524762207748,gg_Ex_SATB2_FOXP2,0.0683639812044525,bf_Glut-CACNA1H-3,0.023607231534246757,bf_Glut-CACNA1H-1,0.07001271413706896,bf_Glut-CACNA1H-2,0.07073406269662172,bf_Glut-DACH2-5,0.06889285857787272,bf_Glut-CACNA1H-4,0.032160023471464454
3,bf_Glut-DACH2-3,0.3579620852655305,gg_Ex_DACH2_CEMIP,0.07849476088016269,bf_Glut-DACH2-HVCx,0.0012829065507116368,gg_Ex_SATB2_OVOA,0.10458975053479587,bf_Glut-DACH2-2,0.24643980142005223,gg_Ex_DACH2_RORB,0.02898189293678056,gg_Ex_CACNA1H_CPA6,0.16768060696847492,bf_Glut-CACNA1H-3,0.4061756085274382,bf_Glut-CACNA1H-RA,0.04459045464523316,bf_Glut-DACH2-7,0.4058047274235916,gg_Ex_DACH2_LUZP2,0.4591987943630781,gg_Ex_CACNA1H_CPA6,0.30487397050719545,bf_Glut-CACNA1H-3,0.0025568543031111762,bf_Glut-DACH2-LMANsh,0.040643523767082246,bf_Glut-CACNA1H-3,0.04605891871837329,bf_Glut-CACNA1H-3,0.001266669125485924,gg_Ex_TSHZ2_NR4A2,0.04459045464523316,gg_Ex_DACH2_TAC1,0.13634082199089864,bf_Glut-DACH2-4,0.0355275819364498,bf_Glut-DACH2-HVCra-Int,0.05793932804279348,bf_Glut-CACNA1H-2,0.0057555869189200946,gg_Ex_SATB2_OVOA,0.06889285857787272,bf_Glut-DACH2-LMANco,0.022502041749840863,gg_Ex_DACH2_ADAMTS5,0.04734017264336821,gg_Ex_DACH2_GRIK4,0.061625831386118934,bf_Glut-CACNA1H-4,0.03610099419345349,gg_Ex_CACNA1H_MCTP2,0.06712085182439062,gg_Ex_DACH2_NR4A3,0.022247101414634596,gg_Ex_DACH2_CEMIP,0.022502041749840863,bf_Glut-CACNA1H-2,0.01778406460088055,gg_Ex_DACH2_MGAT4C,0.03842193988369776,bf_Glut-DACH2-3,0.03313022875089129,bf_Glut-DACH2-8,0.018292322082333782,gg_Ex_DACH2_ITGA9,0.03975325635589168,gg_Ex_DACH2_NR4A3,0.030343575487162083,gg_Ex_DACH2_SLIT2,0.0355275819364498,bf_Glut-DACH2-8,0.1735723014898129,bf_Glut-DACH2-1,0.011410452925074211,gg_Ex_KIAA1217_BCL6,0.058730857038262016,bf_Glut-CACNA1H-RA,0.014185768824769057,bf_Glut-CACNA1H-4,0.06712085182439062,bf_Glut-DACH2-HVCx,0.058730857038262016,bf_Glut-DACH2-2,0.06075416093975029,bf_Glut-DACH2-1,0.02864055362123017
4,bf_Glut-DACH2-4,0.16854986732750132,gg_Ex_DACH2_ADAMTS5,0.024090969405599384,bf_Glut-DACH2-1,8.550587442669714e-05,gg_Ex_DACH2_LHX2,0.0005943396100666639,bf_Glut-DACH2-1,0.18487954106201956,gg_Ex_DACH2_MGAT4C,0.025878192893317654,gg_Ex_CACNA1H_KIT,0.12156487921731055,bf_Glut-CACNA1H-RA,0.0015310562399995114,bf_Glut-CACNA1H-4,0.0006881575059709047,bf_Glut-DACH2-5,0.21651537882291888,gg_Ex_DACH2_LHX2,0.45431893701583476,gg_Ex_CACNA1H_MCTP2,0.28385856822514244,bf_Glut-DACH2-1,0.0011981704367661833,bf_Glut-DACH2-7,0.030343575487162083,bf_Glut-CACNA1H-RA,0.02510358132417983,bf_Glut-CACNA1H-4,0.0010313441864176725,gg_Ex_CACNA1H_KIT,0.02510358132417983,gg_Ex_BCL6,0.13314127858808572,bf_Glut-CACNA1H-2,0.01620738727635119,bf_Glut-DACH2-LMANco,0.039133508130361615,bf_Glut-DACH2-HVCra-Int,0.0019036608275585746,gg_Ex_DACH2_NR4A3,0.05857372067547302,bf_Glut-DACH2-1,0.0036848038815535922,gg_Ex_DACH2_TAC1,0.04392524762207748,gg_Ex_SATB2_OVOA,0.06075416093975029,bf_Glut-DACH2-7,0.027200304677873634,gg_Ex_CACNA1H_KIT,0.05520724289650689,gg_Ex_DACH2_GRIK4,0.01986244120941272,gg_Ex_DACH2_ADAMTS5,0.018449427664857288,bf_Glut-DACH2-3,0.016835453169977845,gg_Ex_SATB2_FOXP2,0.015243567831444007,bf_Glut-CACNA1H-4,0.011336218941761522,bf_Glut-DACH2-1,0.005450275131295847,gg_Ex_KIAA1217_BCL6,0.024321916830960584,gg_Ex_DACH2_GRIK4,0.027200304677873634,gg_Ex_SATB2_SOX6,0.030206264320805566,bf_Glut-DACH2-6,0.060980402242354625,bf_Glut-DACH2-7,0.008684233405252288,gg_Ex_DACH2_ITGA9,0.03112360388066925,bf_Glut-CACNA1H-4,0.00022816375348388719,bf_Glut-DACH2-3,0.03842201622771362,bf_Glut-CACNA1H-3,0.024321916830960584,bf_Glut-CACNA1H-2,0.04302747779589304,bf_Glut-CACNA1H-1,0.012023909231489932
5,bf_Glut-DACH2-7,0.025892011066722,gg_Ex_DACH2_RORB,0.018292322082333782,bf_Glut-CACNA1H-2,1.6966803534073606e-05,gg_Ex_DACH2_GRIK4,0.00024614356286253777,bf_Glut-DACH2-6,0.04734017264336821,gg_Ex_DACH2_ZMAT4,0.014458975963192674,gg_Ex_CACNA1H_MCTP2,0.07001271413706896,bf_Glut-DACH2-1,0.00027774548476177616,gg_Ex_DACH2_RORB,0.0,bf_Glut-DACH2-4,0.04432989687440527,gg_Ex_SATB2_OVOA,0.20677324800135652,gg_Ex_BCL6,0.13611693045553053,bf_Glut-CACNA1H-RA,9.097690236582258e-05,bf_Glut-DACH2-4,0.02388014821754921,bf_Glut-DACH2-1,1.6827660431838842e-05,bf_Glut-CACNA1H-2,0.0006437674990603418,gg_Ex_CACNA1H_CPA6,0.014185768824769057,gg_Ex_DACH2_CEMIP,0.10921551887349826,bf_Glut-CACNA1H-1,0.005808945733349112,bf_Glut-DACH2-4,0.030206264320805566,bf_Glut-DACH2-4,0.0015513659011190577,gg_Ex_DACH2_GRIK4,0.05478038984972211,bf_Glut-DACH2-4,0.0013401524816087748,gg_Ex_DACH2_NR4A3,0.0037022051956361163,gg_Ex_DACH2_NR4A3,0.05062657125813721,bf_Glut-DACH2-HVCra-Int,0.01986244120941272,gg_Ex_DACH2_GRIK4,0.03610099419345349,gg_Ex_DACH2_LUZP2,0.014796810957117693,gg_Ex_DACH2_TAC1,0.002319687881218677,bf_Glut-DACH2-HVCra-Int,0.014796810957117693,gg_Ex_DACH2_RORB,0.0035377818965036806,bf_Glut-CACNA1H-2,0.010222663295210477,bf_Glut-DACH2-HVCra,0.0035377818965036806,gg_Ex_CACNA1H_CPA6,0.023607231534246757,gg_Ex_DACH2_ZMAT4,0.025892011066722,gg_Ex_DACH2_ADAMTS5,0.028681115951550734,bf_Glut-CACNA1H-RA,0.05526902514983415,bf_Glut-DACH2-HVCx,0.005650907368134233,gg_Ex_DACH2_TAC1,0.005650907368134233,gg_Ex_DACH2_RORB,0.0,bf_Glut-CACNA1H-3,0.006461116389913467,bf_Glut-CACNA1H-4,0.005028768126632053,bf_Glut-DACH2-HVCra,0.04295389042404793,bf_Glut-CACNA1H-RA,0.006746928638644002
6,bf_Glut-DACH2-LMANsh,0.014458975963192674,gg_Ex_CACNA1H_MCTP2,0.005284831173048772,bf_Glut-CACNA1H-1,1.0743423313946574e-05,gg_Ex_DACH2_RORB,0.00016795880022298958,bf_Glut-DACH2-4,0.028681115951550734,gg_Ex_DACH2_GRIK4,0.009650950577066848,gg_Ex_DACH2_ITGA9,0.030400638561783412,gg_Ex_DACH2_SLIT2,0.0,gg_Ex_DACH2_CEMIP,0.0,bf_Glut-DACH2-HVCra,0.03842193988369776,gg_Ex_DACH2_ADAMTS5,0.18487954106201956,gg_Ex_KIAA1217_BCL6,0.07073406269662172,bf_Glut-DACH2-3,5.7215931829114725e-05,bf_Glut-DACH2-HVCra-Int,0.022247101414634596,gg_Ex_DACH2_SLIT2,0.0,bf_Glut-DACH2-4,0.0004952596498029914,gg_Ex_DACH2_MGAT4C,0.009954868410476362,gg_Ex_DACH2_RORB,0.04719444467147994,bf_Glut-DACH2-6,0.002394726027038439,bf_Glut-CACNA1H-3,0.011663309587764252,bf_Glut-CACNA1H-1,0.0014710845698857786,gg_Ex_DACH2_ITGA9,0.0010714896618602711,bf_Glut-DACH2-7,0.0012688037859981583,gg_Ex_SATB2_SOX6,0.0035838976050032467,gg_Ex_DACH2_LUZP2,0.033482972822239186,bf_Glut-DACH2-LMANsh,0.009650950577066848,gg_Ex_BCL6,0.032160023471464454,gg_Ex_SATB2_OVOA,0.010053242148075304,gg_Ex_DACH2_ITGA9,0.0010345741351315875,bf_Glut-DACH2-HVCra,0.0032598276766114195,gg_Ex_DACH2_GRIK4,0.0032817540304070094,bf_Glut-DACH2-4,0.002339999367487581,bf_Glut-CACNA1H-2,0.0008371941886738349,gg_Ex_SATB2_SOX6,0.011663309587764252,gg_Ex_SATB2_SOX6,0.009342254825262993,gg_Ex_DACH2_NR4A3,0.02388014821754921,bf_Glut-CACNA1H-3,0.03975325635589168,bf_Glut-DACH2-LMANco,0.002319687881218677,gg_Ex_DACH2_ZMAT4,0.003460220179875692,gg_Ex_DACH2_CEMIP,0.0,bf_Glut-DACH2-8,0.005284831173048772,bf_Glut-DACH2-4,0.004586927744132507,bf_Glut-DACH2-7,0.03501196653693545,bf_Glut-CACNA1H-3,0.003620207701385272
7,bf_Glut-DACH2-1,0.006249780460900343,gg_Ex_DACH2_NR4A3,0.002023512457582233,gg_Ex_DACH2_GRIK4,0.0,gg_Ex_DACH2_ZMAT4,0.00015866797671478943,bf_Glut-DACH2-HVCra-Int,0.025542526556907502,gg_Ex_DACH2_ITGA9,0.003287943119822991,gg_Ex_KIAA1217,0.0244013510916421,gg_Ex_DACH2_GRIK4,0.0,gg_Ex_DACH2_GRIK4,0.0,bf_Glut-DACH2-3,0.029430058686326623,gg_Ex_DACH2_ITGA9,0.18386874638955808,gg_Ex_TSHZ2_NR4A2,0.06016252976728605,bf_Glut-DACH2-4,4.418412920294049e-05,bf_Glut-CACNA1H-2,0.012006364694286896,gg_Ex_DACH2_GRIK4,0.0,bf_Glut-DACH2-LMANco,0.00031513933509310537,gg_Ex_DACH2_GRIK4,0.008679578066545091,gg_Ex_CACNA1H_MCTP2,0.03842201622771362,bf_Glut-DACH2-8,0.001139324635214024,bf_Glut-CACNA1H-2,0.010405069740969776,bf_Glut-CACNA1H-3,0.0009542866190897358,gg_Ex_DACH2_ZMAT4,0.0003675795912445645,bf_Glut-CACNA1H-2,9.392566757286279e-05,gg_Ex_DACH2_SLIT2,0.002394726027038439,gg_Ex_DACH2_ITGA9,0.005617680251711726,bf_Glut-CACNA1H-RA,0.008679578066545091,gg_Ex_DACH2_LHX2,0.011336218941761522,gg_Ex_DACH2_ITGA9,0.005861317882001373,gg_Ex_BCL6,0.0009414012005267324,bf_Glut-CACNA1H-1,0.0012486427832815558,gg_Ex_DACH2_LUZP2,0.0032598276766114195,bf_Glut-DACH2-LMANsh,0.0015567541042624498,bf_Glut-CACNA1H-4,0.00036206057864092444,gg_Ex_SATB2_OVOA,0.008611776713110156,gg_Ex_DACH2_TAC1,0.008684233405252288,gg_Ex_KIAA1217_BCL6,0.004586927744132507,bf_Glut-DACH2-HVCx,0.03112360388066925,bf_Glut-DACH2-4,0.0018110594344019429,gg_Ex_SATB2_OVOA,0.003029919460920744,gg_Ex_DACH2_GRIK4,0.0,bf_Glut-DACH2-6,0.0011789786109897486,bf_Glut-DACH2-1,0.00153450805830559,bf_Glut-DACH2-LMANsh,0.033133472026465924,bf_Glut-DACH2-HVCra,0.0009810550549360013
8,bf_Glut-CACNA1H-3,0.005041395160652516,gg_Ex_DACH2_SLIT2,0.001139324635214024,gg_Ex_DACH2_ITGA9,0.0,gg_Ex_DACH2_NR4A3,0.00014509642243173965,bf_Glut-DACH2-8,0.024090969405599384,gg_Ex_DACH2_LHX2,0.0015567541042624498,gg_Ex_CACNA1H_PROX1,0.0167633874605554,gg_Ex_DACH2_ITGA9,0.0,gg_Ex_DACH2_ITGA9,0.0,bf_Glut-DACH2-LMANsh,0.025878192893317654,gg_Ex_CACNA1H_MCTP2,0.13314943837404963,gg_Ex_SATB2_OVOA,0.04302747779589304,gg_Ex_DACH2_SLIT2,0.0,bf_Glut-DACH2-3,0.007122846167187083,gg_Ex_DACH2_ITGA9,0.0,bf_Glut-DACH2-HVCra,3.388913922742558e-05,gg_Ex_BCL6,0.006746928638644002,gg_Ex_DACH2_LHX2,0.03313022875089129,bf_Glut-DACH2-HVCx,0.0009062073259134158,bf_Glut-DACH2-7,0.009342254825262993,bf_Glut-DACH2-1,0.0007773136226540236,gg_Ex_DACH2_LUZP2,0.00019855967151231123,bf_Glut-DACH2-LMANsh,6.690811415752251e-05,gg_Ex_DACH2_MGAT4C,0.0013958981727985168,gg_Ex_DACH2_ZMAT4,0.00037776417956759663,bf_Glut-DACH2-3,0.00822412677920365,gg_Ex_CACNA1H_PROX1,0.009725810705440135,gg_Ex_SATB2_ZNF385B,0.0022327548603405015,gg_Ex_KIAA1217,0.00031513933509310537,bf_Glut-CACNA1H-3,0.00022963822357198582,gg_Ex_DACH2_ITGA9,0.0019316292234836992,bf_Glut-DACH2-HVCra-Int,0.001229171245244224,bf_Glut-CACNA1H-1,0.0003214271313468022,gg_Ex_CACNA1H_MCTP2,0.006461116389913467,gg_Ex_DACH2_ITGA9,0.008678496516983235,gg_Ex_DACH2_GRIK4,0.0039586411142204835,bf_Glut-CACNA1H-1,0.030400638561783412,bf_Glut-DACH2-LMANsh,0.0009476228943434515,gg_Ex_DACH2_MGAT4C,0.0016458504963609943,gg_Ex_DACH2_ITGA9,0.0,bf_Glut-DACH2-7,0.0004918614587683145,bf_Glut-DACH2-6,0.00018641509261329257,bf_Glut-DACH2-HVCra-Int,0.010053242148075304,bf_Glut-DACH2-LMANco,0.0009414012005267324
