section_id,first_type,HVC,surround,log2_enrich
OR52YW26_1_7,Glut-NR-4,0,0.0010666666666666667,-3.5443205162238103
OR52YW26_1_7,Glut-Pre-1,0,0.008,-6.339850002884624
OR52YW26_2_2,Astro-1,0.005500550055005501,0,5.807496622532205
OR52YW26_2_2,Astro-2,0.19801980198019803,0.2654100866021396,-0.42239358525135573
OR52YW26_2_2,Astro-3,0.041804180418041806,0.026490066225165563,0.6562068059505776
OR52YW26_2_2,Endo,0.22442244224422442,0.15384615384615385,0.5444338335363574
OR52YW26_2_2,Epen,0.0022002200220022,0.011207335710646969,-2.2974152641585954
OR52YW26_2_2,GABA-1-1,0.030803080308030802,0.06265919510952624,-1.0220762018174658
OR52YW26_2_2,GABA-1-2,0.0033003300330033004,0.01273560876209883,-1.9164050361304064
OR52YW26_2_2,GABA-2-1,0.0011001100110011,0.00815078960774325,-2.7813655330928664
OR52YW26_2_2,GABA-2-2,0.005500550055005501,0.004584819154355578,0.25757517029401955
OR52YW26_2_2,GABA-2-3,0.005500550055005501,0.008660213958227204,-0.6453975787916268
OR52YW26_2_2,GABA-3,0.0088008800880088,0.006113092205807438,0.5186365269405007
OR52YW26_2_2,GABA-4-1,0.0044004400440044,0.009169638308711156,-1.0424469753767498
OR52YW26_2_2,GABA-4-2,0.007700770077007701,0.004584819154355578,0.735623193731896
OR52YW26_2_2,GABA-5-1,0.0044004400440044,0.003565970453387672,0.2958709139285493
OR52YW26_2_2,GABA-5-2,0.0011001100110011,0.007641365257259297,-2.689421360614063
OR52YW26_2_2,GABA-6,0.005500550055005501,0.003565970453387672,0.6113733694055761
OR52YW26_2_2,GABA-7,0.0044004400440044,0.006113092205807438,-0.4652453926821897
OR52YW26_2_2,Glut-Arco-4,0.0044004400440044,0,5.491994167055178
OR52YW26_2_2,Glut-HVC-1,0.16831683168316833,0.0010188487009679063,7.233877561662032
OR52YW26_2_2,Glut-HVC-1a,0.0231023102310231,0.003056546102903719,2.8778497325834977
OR52YW26_2_2,Glut-HVC-2,0.0737073707370737,0.0025471217524197657,4.801268440346342
OR52YW26_2_2,Glut-LMAN-1,0.0011001100110011,0.004584819154355578,-1.9648266973077517
OR52YW26_2_2,Glut-NC-4,0.0033003300330033004,0.007641365257259297,-1.1869132408030605
OR52YW26_2_2,Glut-NC/Glut-Nido,0.0044004400440044,0.00815078960774325,-0.8744661209681218
OR52YW26_2_2,Glut-NR-1,0.0033003300330033004,0.03107488537952114,-3.196637570751412
OR52YW26_2_2,Glut-Pre-1,0.0088008800880088,0.009169638308711156,-0.058565055754059576
OR52YW26_2_2,Glut-Pre-2,0.06490649064906491,0.0738665308201732,-0.18628883915233893
OR52YW26_2_2,Glut-Pre-3,0.005500550055005501,0.022414671421293938,-2.007224990410671
OR52YW26_2_2,Micro,0.033003300330033,0.02547121752419766,0.37245420453449846
OR52YW26_2_2,OPC,0.036303630363036306,0.039735099337748346,-0.1299578418094136
OR52YW26_2_2,Oligo-1,0.007700770077007701,0.005094243504839531,0.586702902297474
OR52YW26_2_2,Oligo-2,0.005500550055005501,0.004075394803871625,0.42365590978066364
OR52YW26_2_2,Oligo-3,0.0022002200220022,0.0020376974019358125,0.10571421598116186
OR52YW26_2_2,GABA-8,0,0.010697911360163017,-6.754608468668594
OR52YW26_2_2,Glut-Arco-5,0,5.094243504839531e-4,-2.6074471462675723
OR52YW26_2_2,Glut-LMAN-2,0,0.0010188487009679063,-3.4839430524516795
OR52YW26_2_2,Glut-NC-1,0,0.06928171166581763,-9.438411622519602
OR52YW26_2_2,Glut-NC-3,0,0.07131940906775344,-9.480172386726586
OR52YW26_2_2,Glut-NR-3,0,0.009169638308711156,-6.534441142431928
OR52YW26_2_2,Glut-NR-4,0,0.003565970453387672,-5.196123253126628
OR52YW26_2_7,Astro-1,0.007017543859649123,4.035512510088781e-4,3.8211689510885805
OR52YW26_2_7,Astro-2,0.17894736842105263,0.22276029055690072,-0.3157982642618216
OR52YW26_2_7,Astro-3,0.014035087719298246,0.00645682001614205,1.1082126375237864
OR52YW26_2_7,Endo,0.25263157894736843,0.19975786924939468,0.3386315621899799
OR52YW26_2_7,GABA-1-1,0.031578947368421054,0.07384987893462469,-1.2230233872676322
OR52YW26_2_7,GABA-2-1,0.0035087719298245615,0.002421307506053269,0.5173358852298353
OR52YW26_2_7,GABA-2-2,0.007017543859649123,0.010492332526230832,-0.5735689353820055
OR52YW26_2_7,GABA-2-3,0.0035087719298245615,0.004842615012106538,-0.45376656764305073
OR52YW26_2_7,GABA-3,0.010526315789473684,0.010088781275221953,0.06065999736558838
OR52YW26_2_7,GABA-4-1,0.010526315789473684,0.009685230024213076,0.11896382190307529
OR52YW26_2_7,GABA-5-2,0.0035087719298245615,0.006053268765133172,-0.7698450390999927
OR52YW26_2_7,GABA-6,0.007017543859649123,0.008071025020177562,-0.19913759149819255
OR52YW26_2_7,GABA-8,0.007017543859649123,0.00645682001614205,0.1183831845402248
OR52YW26_2_7,Glut-HVC-1,0.21403508771929824,8.071025020177562e-4,7.883039913085036
OR52YW26_2_7,Glut-HVC-1a,0.05263157894736842,0.027037933817594836,0.9583563126909141
OR52YW26_2_7,Glut-HVC-2,0.028070175438596492,4.035512510088781e-4,5.805886116398125
OR52YW26_2_7,Glut-NC-4,0.0035087719298245615,0.020984665052461663,-2.546614228796306
OR52YW26_2_7,Glut-NR-1,0.010526315789473684,0.04600484261501211,-2.117276799750593
OR52YW26_2_7,Glut-Pre-2,0.07017543859649122,0.08757062146892655,-0.31907292215751354
OR52YW26_2_7,Glut-Pre-3,0.017543859649122806,0.05447941888619855,-1.6291908446997507
OR52YW26_2_7,Micro,0.028070175438596492,0.031476997578692496,-0.1647054540260674
OR52YW26_2_7,OPC,0.021052631578947368,0.043583535108958835,-1.0462524528613573
OR52YW26_2_7,Oligo-1,0.014035087719298246,0.008071025020177562,0.790691861485369
OR52YW26_2_7,Oligo-3,0.0035087719298245615,0.004035512510088781,-0.1965581628125458
OR52YW26_2_7,Epen,0,0.007667473769168685,-6.279373559248105
OR52YW26_2_7,GABA-1-2,0,0.022195318805488296,-7.800597018976153
OR52YW26_2_7,GABA-4-2,0,8.071025020177562e-4,-3.1812655836063413
OR52YW26_2_7,GABA-5-1,0,0.0036319612590799033,-5.221862104757794
OR52YW26_2_7,GABA-7,0,0.005649717514124294,-5.845419172512521
OR52YW26_2_7,GABA-Pre,0,4.035512510088781e-4,-2.3321386219529505
OR52YW26_2_7,Glut-Arco-4,0,0.005246166263115416,-5.740432800265245
OR52YW26_2_7,Glut-NC-1,0,0.018966908797417272,-7.5749271569636205
OR52YW26_2_7,Glut-NC-3,0,0.005246166263115416,-5.740432800265245
OR52YW26_2_7,Glut-NC/Glut-Nido,0,0.012106537530266344,-6.931510217592164
OR52YW26_2_7,Glut-NR-2,0,0.0012106537530266344,-3.7122147012951965
OR52YW26_2_7,Glut-NR-3,0,0.01493139628732849,-7.231835219204689
OR52YW26_2_7,Glut-Pre-1,0,0.006053268765133172,-5.943281103460185
OR52YW26_2_7,Oligo-2,0,0.010088781275221953,-6.670837684522299
OR69PU4_1_7,Astro-1,0.017123287671232876,8.764241893076249e-4,4.140708712006847
OR69PU4_1_7,Astro-2,0.1495433789954338,0.2773882559158633,-0.8908982659540489
OR69PU4_1_7,Astro-3,0.030821917808219176,0.013584574934268186,1.1760791765410843
OR69PU4_1_7,Endo,0.23401826484018265,0.1901840490797546,0.29908286129297307
OR69PU4_1_7,GABA-1-1,0.03995433789954338,0.04995617879053462,-0.3215896666742235
OR69PU4_1_7,GABA-2-2,0.0045662100456621,0.008764241893076249,-0.925746000573638
OR69PU4_1_7,GABA-2-3,0.01141552511415525,0.010078878177037686,0.17800163079538464
OR69PU4_1_7,GABA-3,0.00228310502283105,0.007011393514460999,-1.5772897589945165
OR69PU4_1_7,GABA-4-1,0.0045662100456621,0.014899211218229623,-1.6845634783124446
OR69PU4_1_7,GABA-4-2,0.0136986301369863,8.764241893076249e-4,3.8208732039529743
OR69PU4_1_7,GABA-5-1,0.00228310502283105,0.003067484662576687,-0.410495101510937
OR69PU4_1_7,GABA-5-2,0.007990867579908675,0.011831726555652936,-0.560436504751074
OR69PU4_1_7,GABA-6,0.00684931506849315,0.009202453987730062,-0.4207405580735197
OR69PU4_1_7,GABA-7,0.00228310502283105,0.007449605609114811,-1.6635587479831029
OR69PU4_1_7,GABA-8,0.00684931506849315,0.0043821209465381246,0.6326892119896795
OR69PU4_1_7,Glut-HVC-1,0.204337899543379,0.0013146362839614374,7.175087693087821
OR69PU4_1_7,Glut-HVC-1a,0.02054794520547945,0.008764241893076249,1.219929061777433
OR69PU4_1_7,Glut-HVC-2,0.11529680365296803,0.007449605609114811,3.934058173349484
OR69PU4_1_7,Glut-LMAN-1,0.001141552511415525,8.764241893076249e-4,0.34656534045867615
OR69PU4_1_7,Glut-NR-1,0.00228310502283105,0.017090271691498685,-2.850677909484109
OR69PU4_1_7,Glut-NR-3,0.001141552511415525,0.010078878177037686,-3.0353613828584094
OR69PU4_1_7,Glut-NR-4,0.001141552511415525,0.003943908851884312,-1.7036051982921303
OR69PU4_1_7,Glut-Pre-2,0.05251141552511415,0.05565293602103418,-0.08367191448677681
OR69PU4_1_7,Glut-Pre-3,0.001141552511415525,0.02147239263803681,-4.1189690109713215
OR69PU4_1_7,Micro,0.019406392694063926,0.029798422436459245,-0.6161223580646072
OR69PU4_1_7,OPC,0.021689497716894976,0.04119193689745837,-0.9222271527897299
OR69PU4_1_7,Oligo-1,0.014840182648401826,0.0013146362839614374,3.4006947099900904
OR69PU4_1_7,Oligo-2,0.003424657534246575,0.0052585451358457495,-0.6043582690211833
OR69PU4_1_7,Oligo-3,0.00684931506849315,0.0021910604732690623,1.6008552518246422
OR69PU4_1_7,Epen,0,0.05959684487291849,-9.221510873250047
OR69PU4_1_7,GABA-1-2,0,0.008764241893076249,-6.469925345992415
OR69PU4_1_7,GABA-2-1,0,0.0043821209465381246,-5.486109674261443
OR69PU4_1_7,Glut-Arco-2,0,0.0013146362839614374,-3.8223592654173273
OR69PU4_1_7,Glut-Arco-4,0,0.015337423312883436,-7.270288159741833
OR69PU4_1_7,Glut-Arco-5,0,0.0013146362839614374,-3.8223592654173273
OR69PU4_1_7,Glut-NC-1,0,0.044697633654688866,-8.807278716593085
OR69PU4_1_7,Glut-NC-3,0,0.027607361963190184,-8.114125547154943
OR69PU4_1_7,Glut-NC-4,0,0.0052585451358457495,-5.743769451874966
OR69PU4_1_7,Glut-NC/Glut-Nido,0,0.0013146362839614374,-3.8223592654173273
OR69PU4_1_7,Glut-NR-2,0,8.764241893076249e-4,-3.2875080359649105
OR69PU4_1_7,Glut-Pre-1,0,0.013584574934268186,-7.096406812658276
OR69PU4_2_7,Astro-1,0.019230769230769232,0.0012096774193548388,3.883615630941262
OR69PU4_2_7,Astro-2,0.1486013986013986,0.2213709677419355,-0.5746993740702688
OR69PU4_2_7,Astro-3,0.03496503496503497,0.012903225806451613,1.4311635989028768
OR69PU4_2_7,Endo,0.1958041958041958,0.1939516129032258,0.013707872594974612
OR69PU4_2_7,Epen,0.01048951048951049,0.027419354838709678,-1.3778107471421894
OR69PU4_2_7,GABA-1-1,0.015734265734265736,0.08709677419354839,-2.461224795779587
OR69PU4_2_7,GABA-1-2,0.0017482517482517483,0.014919354838709677,-3.022589659658228
OR69PU4_2_7,GABA-2-2,0.005244755244755245,0.010080645161290322,-0.9296332013889141
OR69PU4_2_7,GABA-2-3,0.015734265734265736,0.010080645161290322,0.6372209784871183
OR69PU4_2_7,GABA-4-1,0.017482517482517484,0.008467741935483872,1.0371547206109681
OR69PU4_2_7,GABA-4-2,0.01048951048951049,0,6.726492090655668
OR69PU4_2_7,GABA-5-1,0.005244755244755245,0.004032258064516129,0.3711935282828978
OR69PU4_2_7,GABA-5-2,0.005244755244755245,0.012096774193548387,-1.1903038453626897
OR69PU4_2_7,GABA-6,0.0034965034965034965,0.00967741935483871,-1.442858724823386
OR69PU4_2_7,GABA-7,0.0017482517482517483,0.004435483870967742,-1.2950951958224797
OR69PU4_2_7,GABA-8,0.0034965034965034965,0.010080645161290322,-1.5011620780525154
OR69PU4_2_7,Glut-Arco-4,0.0034965034965034965,0.0068548387096774195,-0.9514220507915625
OR69PU4_2_7,Glut-HVC-1,0.18006993006993008,0,10.815142533555244
OR69PU4_2_7,Glut-HVC-1a,0.038461538461538464,0.010887096774193548,1.811352391349585
OR69PU4_2_7,Glut-HVC-2,0.06993006993006994,4.032258064516129e-4,7.120624809412716
OR69PU4_2_7,Glut-LMAN-1,0.0017482517482517483,0.00282258064516129,-0.6610815567961792
OR69PU4_2_7,Glut-NC-4,0.0017482517482517483,0.013306451612903225,-2.858694255654156
OR69PU4_2_7,Glut-NR-2,0.0017482517482517483,0.0032258064516129032,-0.8475429341180527
OR69PU4_2_7,Glut-Pre-1,0.012237762237762238,0.007258064516129033,0.7456825181794363
OR69PU4_2_7,Glut-Pre-2,0.10664335664335664,0.08709677419354839,0.29179961479791844
OR69PU4_2_7,Glut-Pre-3,0.012237762237762238,0.046370967741935484,-1.9132489394599987
OR69PU4_2_7,Micro,0.03496503496503497,0.02903225806451613,0.2674156363388543
OR69PU4_2_7,OPC,0.03146853146853147,0.04395161290322581,-0.4807076931542545
OR69PU4_2_7,Oligo-1,0.0017482517482517483,0.004838709677419355,-1.4179728842497323
OR69PU4_2_7,Oligo-2,0.008741258741258742,0.004032258064516129,1.0973214275011005
OR69PU4_2_7,GABA-2-1,0,0.00282258064516129,-4.86917092965936
OR69PU4_2_7,GABA-3,0,0.012903225806451613,-7.022725757464205
OR69PU4_2_7,GABA-Pre,0,4.032258064516129e-4,-2.331205908475373
OR69PU4_2_7,Glut-Arco-2,0,4.032258064516129e-4,-2.331205908475373
OR69PU4_2_7,Glut-NC-1,0,0.014516129032258065,-7.191417465126514
OR69PU4_2_7,Glut-NC-3,0,0.004838709677419355,-5.626062257112912
OR69PU4_2_7,Glut-NC/Glut-Nido,0,0.0036290322580645163,-5.220729372113803
OR69PU4_2_7,Glut-NR-1,0,0.04717741935483871,-8.885007477710069
OR69PU4_2_7,Glut-NR-3,0,0.021370967741935483,-7.746243407754217
OR69PU4_2_7,Glut-NR-4,0,0.0012096774193548388,-3.711139606798301
OR69PU4_2_7,Oligo-3,0,0.00282258064516129,-4.86917092965936
